trainer_id,trainer_name,trainer_class,slot,original_species,new_species,bst_delta,shared_types,shared_egggroups,category_rule,mono_type_rule_applied,fallback_tier,unchanged,reason
79,Ken,TRAINERCLASS_BUG_CATCHER,0,SPECIES_RIBOMBEE,SPECIES_GRIMMSNARL,46,FAIRY,FAIRY,normal_pool,0,2,0,ok
79,Ken,TRAINERCLASS_BUG_CATCHER,1,SPECIES_FORRETRESS,SPECIES_SCYTHER,35,BUG,BUG,normal_pool,0,1,0,ok
80,Dirk,TRAINERCLASS_POLICEMAN,0,SPECIES_TORCHIC,SPECIES_HOUNDOUR,20,FIRE,FIELD,normal_pool,0,1,0,ok
80,Dirk,TRAINERCLASS_POLICEMAN,1,SPECIES_LITLEO,SPECIES_BRAIXEN,40,FIRE,FIELD,normal_pool,0,1,0,ok
81,Tori & Til,TRAINERCLASS_TWINS,0,SPECIES_WOOPER,SPECIES_SWINUB,40,GROUND,FIELD,normal_pool,0,1,0,ok
81,Tori & Til,TRAINERCLASS_TWINS,1,SPECIES_FLAAFFY,SPECIES_MAREEP,-85,ELECTRIC,"FIELD,MONSTER",normal_pool,0,3,0,ok
82,Toby,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_ROOKIDEE,SPECIES_PIKIPEK,20,FLYING,FLYING,normal_pool,0,1,0,ok
82,Toby,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_WOOBAT,SPECIES_TRANQUILL,35,FLYING,FLYING,normal_pool,0,1,0,ok
82,Toby,TRAINERCLASS_BIRD_KEEPER_GS,2,SPECIES_STARAVIA,SPECIES_TRANQUILL,18,"FLYING,NORMAL",FLYING,normal_pool,0,1,0,ok
83,Cindy,TRAINERCLASS_PICNICKER,0,SPECIES_NIDOQUEEN,SPECIES_NIDOQUEEN,0,,,,0,0,1,no_candidates_in_pool
84,Barry,TRAINERCLASS_CAMPER,0,SPECIES_SNEASLER,SPECIES_SIRFETCHD,-3,FIGHTING,FIELD,normal_pool,0,1,0,ok
85,Paula,TRAINERCLASS_SWIMMER_F,0,SPECIES_BINACLE,SPECIES_TIRTOUGA,49,"ROCK,WATER",WATER_3,normal_pool,0,2,0,ok
85,Paula,TRAINERCLASS_SWIMMER_F,1,SPECIES_KRABBY,SPECIES_SHELLDER,-20,WATER,WATER_3,normal_pool,0,1,0,ok
86,Randall,TRAINERCLASS_SWIMMER_M,0,SPECIES_TENTACOOL,SPECIES_KRABBY,-10,WATER,WATER_3,normal_pool,0,1,0,ok
86,Randall,TRAINERCLASS_SWIMMER_M,1,SPECIES_PELIPPER,SPECIES_CRAWDAUNT,28,WATER,WATER_1,normal_pool,0,1,0,ok
86,Randall,TRAINERCLASS_SWIMMER_M,2,SPECIES_KABUTO,SPECIES_CORPHISH,-47,WATER,"WATER_1,WATER_3",normal_pool,0,2,0,ok
87,Mickey,TRAINERCLASS_SAGE,0,SPECIES_COFAGRIGUS,SPECIES_GOLURK,0,GHOST,MINERAL,normal_pool,0,1,0,ok
88,Mickey,TRAINERCLASS_SAGE,0,SPECIES_SINISTEA,SPECIES_SANDYGAST,12,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
88,Mickey,TRAINERCLASS_SAGE,1,SPECIES_SINISTEA,SPECIES_PUMPKABOO,27,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
88,Mickey,TRAINERCLASS_SAGE,2,SPECIES_FRILLISH_FEMALE,SPECIES_YAMASK_GALARIAN,-32,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
88,Mickey,TRAINERCLASS_SAGE,3,SPECIES_GULPIN,SPECIES_GRIMER,23,POISON,AMORPHOUS,normal_pool,0,1,0,ok
88,Mickey,TRAINERCLASS_SAGE,4,SPECIES_LITWICK,SPECIES_FRILLISH,60,GHOST,AMORPHOUS,normal_pool,0,2,0,ok
89,Grace,TRAINERCLASS_MEDIUM,0,SPECIES_MISMAGIUS,SPECIES_DUSKNOIR,30,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
89,Grace,TRAINERCLASS_MEDIUM,1,SPECIES_DRAKLOAK,SPECIES_FRIGIBAX,-90,DRAGON,DRAGON,normal_pool,0,3,0,ok
90,Kaylee,TRAINERCLASS_SWIMMER_F,0,SPECIES_REMORAID,SPECIES_TOTODILE,14,WATER,WATER_1,normal_pool,0,1,0,ok
90,Kaylee,TRAINERCLASS_SWIMMER_F,1,SPECIES_REMORAID,SPECIES_GOLDEEN,20,WATER,WATER_2,normal_pool,0,1,0,ok
90,Kaylee,TRAINERCLASS_SWIMMER_F,2,SPECIES_LUMINEON,SPECIES_RELICANTH,25,WATER,WATER_2,normal_pool,0,1,0,ok
91,Susie,TRAINERCLASS_SWIMMER_F,0,SPECIES_SPHEAL,SPECIES_CLAMPERL,55,WATER,WATER_1,normal_pool,0,2,0,ok
91,Susie,TRAINERCLASS_SWIMMER_F,1,SPECIES_CARVANHA,SPECIES_REMORAID,-5,WATER,WATER_2,normal_pool,0,1,0,ok
92,Denise,TRAINERCLASS_SWIMMER_F,0,SPECIES_CORSOLA,SPECIES_AZUMARILL,10,WATER,WATER_1,normal_pool,0,1,0,ok
93,Kara,TRAINERCLASS_SWIMMER_F,0,SPECIES_CLAUNCHER,SPECIES_SOBBLE,-20,WATER,WATER_1,normal_pool,0,1,0,ok
93,Kara,TRAINERCLASS_SWIMMER_F,1,SPECIES_KABUTOPS,SPECIES_CRADILY,0,ROCK,WATER_3,normal_pool,0,1,0,ok
94,Wendy,TRAINERCLASS_SWIMMER_F,0,SPECIES_MAREANIE,SPECIES_POPPLIO,15,WATER,WATER_1,normal_pool,0,1,0,ok
94,Wendy,TRAINERCLASS_SWIMMER_F,1,SPECIES_PIPLUP,SPECIES_SHELLOS,11,WATER,WATER_1,normal_pool,0,1,0,ok
95,Charlie,TRAINERCLASS_SWIMMER_M,0,SPECIES_TENTACOOL,SPECIES_SHELLDER,-30,WATER,WATER_3,normal_pool,0,1,0,ok
95,Charlie,TRAINERCLASS_SWIMMER_M,1,SPECIES_WUGTRIO,SPECIES_GOLISOPOD,105,WATER,WATER_3,normal_pool,0,3,0,ok
95,Charlie,TRAINERCLASS_SWIMMER_M,2,SPECIES_CLAWITZER,SPECIES_PRIMARINA,30,WATER,WATER_1,normal_pool,0,1,0,ok
96,George,TRAINERCLASS_SWIMMER_M,0,SPECIES_WIGLETT,SPECIES_WIMPOD,-15,WATER,WATER_3,normal_pool,0,1,0,ok
96,George,TRAINERCLASS_SWIMMER_M,1,SPECIES_CLAUNCHER,SPECIES_SOBBLE,-20,WATER,WATER_1,normal_pool,0,1,0,ok
96,George,TRAINERCLASS_SWIMMER_M,2,SPECIES_BINACLE,SPECIES_ARCHEN,95,ROCK,WATER_3,normal_pool,0,3,0,ok
96,George,TRAINERCLASS_SWIMMER_M,3,SPECIES_SHELLDER,SPECIES_KRABBY,20,WATER,WATER_3,normal_pool,0,1,0,ok
96,George,TRAINERCLASS_SWIMMER_M,4,SPECIES_CORSOLA,SPECIES_SEALEO,0,WATER,WATER_1,normal_pool,0,1,0,ok
96,George,TRAINERCLASS_SWIMMER_M,5,SPECIES_KABUTO,SPECIES_OMANYTE,0,"ROCK,WATER","WATER_1,WATER_3",normal_pool,0,1,0,ok
97,Berke,TRAINERCLASS_SWIMMER_M,0,SPECIES_RELICANTH,SPECIES_WAILORD,15,WATER,WATER_2,normal_pool,0,1,0,ok
98,Ronald,TRAINERCLASS_SWIMMER_M,0,SPECIES_SEAKING,SPECIES_LANTURN,10,WATER,WATER_2,normal_pool,0,1,0,ok
98,Ronald,TRAINERCLASS_SWIMMER_M,1,SPECIES_MILOTIC,SPECIES_MANTINE,-55,WATER,WATER_1,normal_pool,0,2,0,ok
99,Matthew,TRAINERCLASS_SWIMMER_M,0,SPECIES_WIGLETT,SPECIES_WIMPOD,-15,WATER,WATER_3,normal_pool,0,1,0,ok
100,Anthony,TRAINERCLASS_HIKER,0,SPECIES_NOSEPASS,SPECIES_SUDOWOODO,35,ROCK,MINERAL,normal_pool,0,1,0,ok
100,Anthony,TRAINERCLASS_HIKER,1,SPECIES_SAWK,SPECIES_MIENSHAO,45,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
101,Grunt,TRAINERCLASS_TEAM_ROCKET,0,SPECIES_PATRAT,SPECIES_GLAMEOW,55,NORMAL,FIELD,normal_pool,0,2,0,ok
101,Grunt,TRAINERCLASS_TEAM_ROCKET,1,SPECIES_PATRAT,SPECIES_BIDOOF,-5,NORMAL,FIELD,normal_pool,0,1,0,ok
102,Gaven,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_EXEGGUTOR_ALOLAN,SPECIES_HYDRAPPLE,10,"DRAGON,GRASS",GRASS,normal_pool,0,1,0,ok
102,Gaven,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_WUGTRIO,SPECIES_CLAWITZER,75,WATER,WATER_3,normal_pool,0,3,0,ok
102,Gaven,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_HEATMOR,SPECIES_SIMISEAR,14,FIRE,FIELD,normal_pool,0,1,0,ok
103,Blake,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_DURALUDON,SPECIES_DRAMPA,-50,DRAGON,DRAGON,normal_pool,0,2,0,ok
103,Blake,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_OMANYTE,SPECIES_KRABBY,-30,WATER,WATER_3,normal_pool,0,1,0,ok
103,Blake,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_LOMBRE,SPECIES_AZUMARILL,80,WATER,WATER_1,normal_pool,0,3,0,ok
104,Brian,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_PAWMO,SPECIES_FARFETCHD_GALARIAN,27,FIGHTING,FIELD,normal_pool,0,1,0,ok
105,Mickey,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_COTTONEE,SPECIES_SPRITZEE,61,FAIRY,FAIRY,normal_pool,0,2,0,ok
105,Mickey,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_SALANDIT,SPECIES_NIDORAN_F,-45,POISON,MONSTER,normal_pool,0,1,0,ok
105,Mickey,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_FROGADIER,SPECIES_SWANNA,68,WATER,WATER_1,normal_pool,0,2,0,ok
106,Mickey,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_ODDISH,SPECIES_PARAS,-35,GRASS,GRASS,normal_pool,0,1,0,ok
106,Mickey,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_SALANDIT,SPECIES_NIDORAN_F,-45,POISON,MONSTER,normal_pool,0,1,0,ok
106,Mickey,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_CLAMPERL,SPECIES_SEALEO,65,WATER,WATER_1,normal_pool,0,2,0,ok
107,Mickey,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_SPRIGATITO,SPECIES_DOLLIV,44,GRASS,GRASS,normal_pool,0,1,0,ok
107,Mickey,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_SALANDIT,SPECIES_BULBASAUR,-2,POISON,MONSTER,normal_pool,0,1,0,ok
107,Mickey,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_CHEWTLE,SPECIES_SOBBLE,26,WATER,WATER_1,normal_pool,0,1,0,ok
108,Ryan,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_DODRIO,SPECIES_GOLBAT,-15,FLYING,FLYING,normal_pool,0,1,0,ok
108,Ryan,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_ELECTIVIRE,SPECIES_ELECTABUZZ,-50,ELECTRIC,HUMAN_LIKE,normal_pool,0,2,0,ok
109,Alton,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_CHERRIM,SPECIES_LILLIGANT,30,GRASS,GRASS,normal_pool,0,1,0,ok
109,Alton,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_MAROWAK_ALOLAN,SPECIES_MAROWAK_ALOLAN_LARGE,0,"FIRE,GHOST",MONSTER,normal_pool,0,1,0,ok
109,Alton,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_AZUMARILL,SPECIES_QUAGSIRE,10,WATER,WATER_1,normal_pool,0,1,0,ok
110,Paulo,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_BAGON,SPECIES_VIBRAVA,40,DRAGON,DRAGON,normal_pool,0,1,0,ok
110,Paulo,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_PYUKUMUKU,SPECIES_ARAQUANID,44,WATER,WATER_1,normal_pool,0,1,0,ok
110,Paulo,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_GIBLE,SPECIES_TRAPINCH,-10,GROUND,DRAGON,normal_pool,0,1,0,ok
111,Mike,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_DRAMPA,SPECIES_TYRANTRUM,36,DRAGON,"DRAGON,MONSTER",normal_pool,0,1,0,ok
112,Cody,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_TYMPOLE,SPECIES_BUIZEL,36,WATER,WATER_1,normal_pool,0,1,0,ok
112,Cody,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_PELIPPER,SPECIES_MASQUERAIN,14,FLYING,WATER_1,normal_pool,0,1,0,ok
113,Jamie,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_HEATMOR,SPECIES_DARMANITAN,-4,FIRE,FIELD,normal_pool,0,1,0,ok
113,Jamie,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_BLITZLE,SPECIES_SHINX,-32,ELECTRIC,FIELD,normal_pool,0,1,0,ok
114,Reena,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_GROWLITHE_HISUIAN,SPECIES_FUECOCO,-40,FIRE,FIELD,normal_pool,0,1,0,ok
114,Reena,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_BUDEW,SPECIES_NIDORINA,85,POISON,UNDISCOVERED,normal_pool,0,3,0,ok
114,Reena,TRAINERCLASS_ACE_TRAINER_F,2,SPECIES_TIRTOUGA,SPECIES_PALPITOAD,29,WATER,WATER_1,normal_pool,0,1,0,ok
115,Megan,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_HOPPIP,SPECIES_SEEDOT,-30,GRASS,GRASS,normal_pool,0,1,0,ok
115,Megan,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_NUZLEAF,SPECIES_SNOVER,-6,GRASS,GRASS,normal_pool,0,1,0,ok
115,Megan,TRAINERCLASS_ACE_TRAINER_F,2,SPECIES_RILLABOOM,SPECIES_TSAREENA,-20,GRASS,GRASS,normal_pool,0,1,0,ok
116,Lois,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_SHINX,SPECIES_ELECTRIKE,32,ELECTRIC,FIELD,normal_pool,0,1,0,ok
116,Lois,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_CAMERUPT,SPECIES_DONPHAN,40,GROUND,FIELD,normal_pool,0,1,0,ok
117,Lola,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_JANGMO_O,SPECIES_NOIBAT,-55,DRAGON,DRAGON,normal_pool,0,2,0,ok
117,Lola,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_SHELGON,SPECIES_DRAGONAIR,0,DRAGON,DRAGON,normal_pool,0,1,0,ok
118,Kate,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_CORPHISH,SPECIES_WINGULL,-38,WATER,WATER_1,normal_pool,0,1,0,ok
118,Kate,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_WUGTRIO,SPECIES_GOLISOPOD,105,WATER,WATER_3,normal_pool,0,3,0,ok
119,Fran,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_QUAQUAVAL,SPECIES_DECIDUEYE_HISUIAN,0,FIGHTING,FLYING,normal_pool,0,1,0,ok
120,Irene,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_CHINCHOU,SPECIES_GOLDEEN,-10,WATER,WATER_2,normal_pool,0,1,0,ok
120,Irene,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_SHARPEDO,SPECIES_OCTILLERY,20,WATER,WATER_2,normal_pool,0,1,0,ok
121,Kelly,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_REMORAID,SPECIES_CHINCHOU,30,WATER,WATER_2,normal_pool,0,1,0,ok
121,Kelly,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_DRIZZILE,SPECIES_DREDNAW,65,WATER,WATER_1,normal_pool,0,2,0,ok
121,Kelly,TRAINERCLASS_ACE_TRAINER_F,2,SPECIES_PYUKUMUKU,SPECIES_ARAQUANID,44,WATER,WATER_1,normal_pool,0,1,0,ok
122,Marvin,TRAINERCLASS_FISHERMAN,0,SPECIES_WISHIWASHI,SPECIES_MAGIKARP,25,WATER,WATER_2,normal_pool,0,1,0,ok
122,Marvin,TRAINERCLASS_FISHERMAN,1,SPECIES_MILOTIC,SPECIES_MANTINE,-55,WATER,WATER_1,normal_pool,0,2,0,ok
122,Marvin,TRAINERCLASS_FISHERMAN,2,SPECIES_FEEBAS,SPECIES_MAGIKARP,0,WATER,DRAGON,normal_pool,0,1,0,ok
123,Tully,TRAINERCLASS_FISHERMAN,0,SPECIES_TATSUGIRI,SPECIES_VELUZA,3,WATER,WATER_2,normal_pool,0,1,0,ok
124,Wilton,TRAINERCLASS_FISHERMAN,0,SPECIES_FINNEON,SPECIES_LUVDISC,0,WATER,WATER_2,normal_pool,0,1,0,ok
124,Wilton,TRAINERCLASS_FISHERMAN,1,SPECIES_LUVDISC,SPECIES_BARBOACH,-42,WATER,WATER_2,normal_pool,0,1,0,ok
124,Wilton,TRAINERCLASS_FISHERMAN,2,SPECIES_BASCULEGION_FEMALE,SPECIES_BASCULIN_BLUE_STRIPED,-70,WATER,WATER_2,normal_pool,0,2,0,ok
125,Edgar,TRAINERCLASS_FISHERMAN,0,SPECIES_TYMPOLE,SPECIES_PALPITOAD,90,WATER,WATER_1,normal_pool,0,3,0,ok
125,Edgar,TRAINERCLASS_FISHERMAN,1,SPECIES_SQUIRTLE,SPECIES_PSYDUCK,6,WATER,WATER_1,normal_pool,0,1,0,ok
126,Andre,TRAINERCLASS_FISHERMAN,0,SPECIES_DONDOZO,SPECIES_VELUZA,-52,WATER,WATER_2,normal_pool,0,2,0,ok
127,Raymond,TRAINERCLASS_FISHERMAN,0,SPECIES_FEEBAS,SPECIES_MARILL,50,WATER,WATER_1,normal_pool,0,2,0,ok
127,Raymond,TRAINERCLASS_FISHERMAN,1,SPECIES_WISHIWASHI,SPECIES_MAGIKARP,25,WATER,WATER_2,normal_pool,0,1,0,ok
127,Raymond,TRAINERCLASS_FISHERMAN,2,SPECIES_ARROKUDA,SPECIES_FINIZEN,35,WATER,WATER_2,normal_pool,0,1,0,ok
127,Raymond,TRAINERCLASS_FISHERMAN,3,SPECIES_BARBOACH,SPECIES_MAGIKARP,-88,WATER,WATER_2,normal_pool,0,3,0,ok
128,Jonah,TRAINERCLASS_FISHERMAN,0,SPECIES_KRABBY,SPECIES_SHELLDER,-20,WATER,WATER_3,normal_pool,0,1,0,ok
128,Jonah,TRAINERCLASS_FISHERMAN,1,SPECIES_SEAKING,SPECIES_QWILFISH,-10,WATER,WATER_2,normal_pool,0,1,0,ok
128,Jonah,TRAINERCLASS_FISHERMAN,2,SPECIES_PIPLUP,SPECIES_SHELLOS,11,WATER,WATER_1,normal_pool,0,1,0,ok
128,Jonah,TRAINERCLASS_FISHERMAN,3,SPECIES_STARMIE,SPECIES_KINGLER,-45,WATER,WATER_3,normal_pool,0,1,0,ok
129,Shane,TRAINERCLASS_POKE_MANIAC,0,SPECIES_BUDEW,SPECIES_TOXEL,-38,POISON,UNDISCOVERED,normal_pool,0,1,0,ok
129,Shane,TRAINERCLASS_POKE_MANIAC,1,SPECIES_SALANDIT,SPECIES_NIDORINO,45,POISON,MONSTER,normal_pool,0,1,0,ok
130,Beckett,TRAINERCLASS_POKE_MANIAC,0,SPECIES_FERALIGATR,SPECIES_OMASTAR,-35,WATER,WATER_1,normal_pool,0,1,0,ok
131,Brent,TRAINERCLASS_POKE_MANIAC,0,SPECIES_BUDEW,SPECIES_TOXEL,-38,POISON,UNDISCOVERED,normal_pool,0,1,0,ok
131,Brent,TRAINERCLASS_POKE_MANIAC,1,SPECIES_IVYSAUR,SPECIES_SKIPLOOM,-65,GRASS,GRASS,normal_pool,0,2,0,ok
132,Ron,TRAINERCLASS_POKE_MANIAC,0,SPECIES_MAMOSWINE,SPECIES_EXCADRILL,-22,GROUND,FIELD,normal_pool,0,1,0,ok
133,Morgan,TRAINERCLASS_POKE_MANIAC,0,SPECIES_SILICOBRA,SPECIES_KROKOROK,36,GROUND,FIELD,normal_pool,0,1,0,ok
133,Morgan,TRAINERCLASS_POKE_MANIAC,1,SPECIES_DREDNAW,SPECIES_AURORUS,36,ROCK,MONSTER,normal_pool,0,1,0,ok
134,Benjamin,TRAINERCLASS_HIKER,0,SPECIES_SANDSHREW,SPECIES_RHYHORN,45,GROUND,FIELD,normal_pool,0,1,0,ok
134,Benjamin,TRAINERCLASS_HIKER,1,SPECIES_GOLETT,SPECIES_BALTOY,-3,GROUND,MINERAL,normal_pool,0,1,0,ok
134,Benjamin,TRAINERCLASS_HIKER,2,SPECIES_QUAGSIRE,SPECIES_CORSOLA,-20,WATER,WATER_1,normal_pool,0,1,0,ok
135,Johnny,TRAINERCLASS_SCHOOL_KID_M,0,SPECIES_BULBASAUR,SPECIES_IVYSAUR,87,"GRASS,POISON","GRASS,MONSTER",normal_pool,0,3,0,ok
135,Johnny,TRAINERCLASS_SCHOOL_KID_M,1,SPECIES_PHANTUMP,SPECIES_SINISTEA,-1,GHOST,AMORPHOUS,normal_pool,0,1,0,ok
135,Johnny,TRAINERCLASS_SCHOOL_KID_M,2,SPECIES_LURANTIS,SPECIES_FERROTHORN,9,GRASS,GRASS,normal_pool,0,1,0,ok
136,Linda,TRAINERCLASS_LASS,0,SPECIES_SKIPLOOM,SPECIES_BAYLEEF,65,GRASS,GRASS,normal_pool,0,2,0,ok
136,Linda,TRAINERCLASS_LASS,1,SPECIES_AMOONGUSS,SPECIES_RILLABOOM,66,GRASS,GRASS,normal_pool,0,2,0,ok
136,Linda,TRAINERCLASS_LASS,2,SPECIES_FERROTHORN,SPECIES_KLINKLANG,31,STEEL,MINERAL,normal_pool,0,1,0,ok
137,Vance,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_SWABLU,SPECIES_STARAVIA,30,"FLYING,NORMAL",FLYING,normal_pool,0,1,0,ok
137,Vance,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_SPEAROW,SPECIES_PIDGEY,-11,"FLYING,NORMAL",FLYING,normal_pool,0,1,0,ok
138,Mickey,TRAINERCLASS_CAMPER,0,SPECIES_BULBASAUR,SPECIES_ODDISH,2,"GRASS,POISON",GRASS,normal_pool,0,1,0,ok
139,Debra,TRAINERCLASS_PICNICKER,0,SPECIES_TATSUGIRI,SPECIES_VELUZA,3,WATER,WATER_2,normal_pool,0,1,0,ok
140,Doug,TRAINERCLASS_BUG_CATCHER,0,SPECIES_DOTTLER,SPECIES_CUTIEFLY,-31,BUG,BUG,normal_pool,0,1,0,ok
140,Doug,TRAINERCLASS_BUG_CATCHER,1,SPECIES_WORMADAM_SANDY,SPECIES_MOTHIM,0,BUG,BUG,normal_pool,0,1,0,ok
141,Mickey,TRAINERCLASS_CAMPER,0,SPECIES_CLODSIRE,SPECIES_DUGTRIO_ALOLAN,-5,GROUND,FIELD,normal_pool,0,1,0,ok
142,Gina,TRAINERCLASS_PICNICKER,0,SPECIES_FOMANTIS,SPECIES_FERROSEED,55,GRASS,GRASS,normal_pool,0,2,0,ok
142,Gina,TRAINERCLASS_PICNICKER,1,SPECIES_SUNKERN,SPECIES_LOTAD,40,GRASS,GRASS,normal_pool,0,1,0,ok
142,Gina,TRAINERCLASS_PICNICKER,2,SPECIES_WEEPINBELL,SPECIES_PARASECT,15,GRASS,GRASS,normal_pool,0,1,0,ok
143,Erik,TRAINERCLASS_HIKER,0,SPECIES_CROAGUNK,SPECIES_MEDITITE,-20,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
143,Erik,TRAINERCLASS_HIKER,1,SPECIES_GRAVELER_ALOLAN,SPECIES_GLIMMET,-40,ROCK,MINERAL,normal_pool,0,1,0,ok
143,Erik,TRAINERCLASS_HIKER,2,SPECIES_PANCHAM,SPECIES_CLOBBOPUS,-38,FIGHTING,HUMAN_LIKE,normal_pool,0,1,0,ok
144,Michael,TRAINERCLASS_HIKER,0,SPECIES_GEODUDE_ALOLAN,SPECIES_GLIMMET,50,ROCK,MINERAL,normal_pool,0,2,0,ok
144,Michael,TRAINERCLASS_HIKER,1,SPECIES_GRAVELER_ALOLAN,SPECIES_GLIMMET,-40,ROCK,MINERAL,normal_pool,0,1,0,ok
144,Michael,TRAINERCLASS_HIKER,2,SPECIES_PROBOPASS,SPECIES_MAGNEZONE,10,STEEL,MINERAL,normal_pool,0,1,0,ok
145,Parry,TRAINERCLASS_HIKER,0,SPECIES_NOSEPASS,SPECIES_SUDOWOODO,35,ROCK,MINERAL,normal_pool,0,1,0,ok
146,Timothy,TRAINERCLASS_HIKER,0,SPECIES_RHYHORN,SPECIES_CUBONE,-25,GROUND,MONSTER,normal_pool,0,1,0,ok
146,Timothy,TRAINERCLASS_HIKER,1,SPECIES_SANDACONDA,SPECIES_KROOKODILE,9,GROUND,FIELD,normal_pool,0,1,0,ok
147,Ted,TRAINERCLASS_CAMPER,0,SPECIES_PAWMO,SPECIES_TOGEDEMARU,85,ELECTRIC,FIELD,normal_pool,0,3,0,ok
148,Lloyd,TRAINERCLASS_CAMPER,0,SPECIES_GARCHOMP,SPECIES_TYRANTRUM,-79,DRAGON,"DRAGON,MONSTER",normal_pool,0,3,0,ok
149,Dean,TRAINERCLASS_CAMPER,0,SPECIES_DEWOTT,SPECIES_BIBAREL,-3,WATER,FIELD,normal_pool,0,1,0,ok
149,Dean,TRAINERCLASS_CAMPER,1,SPECIES_RHYDON,SPECIES_QUAGSIRE,-55,GROUND,FIELD,normal_pool,0,2,0,ok
150,Sid,TRAINERCLASS_CAMPER,0,SPECIES_DUGTRIO_ALOLAN,SPECIES_CLODSIRE,5,GROUND,FIELD,normal_pool,0,1,0,ok
150,Sid,TRAINERCLASS_CAMPER,1,SPECIES_ANNIHILAPE,SPECIES_PAWMOT,-45,FIGHTING,FIELD,normal_pool,0,1,0,ok
150,Sid,TRAINERCLASS_CAMPER,2,SPECIES_QUAQUAVAL,SPECIES_FLAMIGO,-30,FIGHTING,FLYING,normal_pool,0,1,0,ok
151,Erin,TRAINERCLASS_PICNICKER,0,SPECIES_RABOOT,SPECIES_TORRACAT,0,FIRE,FIELD,normal_pool,0,1,0,ok
151,Erin,TRAINERCLASS_PICNICKER,1,SPECIES_SMOLIV,SPECIES_APPLIN,0,GRASS,GRASS,normal_pool,0,1,0,ok
152,Hope,TRAINERCLASS_PICNICKER,0,SPECIES_PIKACHU,SPECIES_MAREEP,-40,ELECTRIC,FIELD,normal_pool,0,1,0,ok
153,Sharon,TRAINERCLASS_PICNICKER,0,SPECIES_GREEDENT,SPECIES_MAUSHOLD,10,NORMAL,FIELD,normal_pool,0,1,0,ok
153,Sharon,TRAINERCLASS_PICNICKER,1,SPECIES_TORKOAL,SPECIES_CAMERUPT,-10,FIRE,FIELD,normal_pool,0,1,0,ok
154,Bailey,TRAINERCLASS_HIKER,0,SPECIES_YAMASK_GALARIAN,SPECIES_POLTCHAGEIST,5,GHOST,"AMORPHOUS,MINERAL",normal_pool,0,1,0,ok
