trainer_id,trainer_name,trainer_class,battle_type,party_slot,original_species,level,move1,move2,move3,move4
64,Ian,TRAINERCLASS_YOUNGSTER,SINGLE_BATTLE,0,SPECIES_PAWMO,10,MOVE_GROWL,MOVE_THUNDER_SHOCK,MOVE_QUICK_ATTACK,MOVE_CHARGE
64,Ian,TRAINERCLASS_YOUNGSTER,SINGLE_BATTLE,1,SPECIES_WOOPER_PALDEAN,12,MOVE_MUD_SHOT,MOVE_TACKLE,MOVE_POISON_TAIL,MOVE_TOXIC_SPIKES
65,Gina,TRAINERCLASS_PICNICKER,SINGLE_BATTLE,0,SPECIES_BELLSPROUT,9,MOVE_VINE_WHIP,MOVE_GROWTH,MOVE_NONE,MOVE_NONE
65,Gina,TRAINERCLASS_PICNICKER,SINGLE_BATTLE,1,SPECIES_PETILIL,9,MOVE_ABSORB,MOVE_HELPING_HAND,MOVE_STUN_SPORE,MOVE_MEGA_DRAIN
65,Gina,TRAINERCLASS_PICNICKER,SINGLE_BATTLE,2,SPECIES_ODDISH,12,MOVE_ABSORB,MOVE_ACID,MOVE_SWEET_SCENT,MOVE_MEGA_DRAIN
66,Todd,TRAINERCLASS_CAMPER,SINGLE_BATTLE,0,SPECIES_SKRELP,14,MOVE_TACKLE,MOVE_SMOKESCREEN,MOVE_ACID,MOVE_WATER_GUN
67,Benny,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,0,SPECIES_WIMPOD,7,MOVE_STRUGGLE_BUG,MOVE_SAND_ATTACK,MOVE_DEFENSE_CURL,MOVE_NONE
67,Benny,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,1,SPECIES_WEEDLE,9,MOVE_POISON_STING,MOVE_STRING_SHOT,MOVE_BUG_BITE,MOVE_NONE
67,Benny,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,2,SPECIES_WORMADAM,12,MOVE_TACKLE,MOVE_QUIVER_DANCE,MOVE_METAL_BURST,MOVE_PROTECT
68,Al,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,0,SPECIES_COMBEE,12,MOVE_GUST,MOVE_SWEET_SCENT,MOVE_BUG_BITE,MOVE_STRUGGLE_BUG
68,Al,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,1,SPECIES_WURMPLE,12,MOVE_STRING_SHOT,MOVE_TACKLE,MOVE_POISON_STING,MOVE_NONE
69,Josh,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,0,SPECIES_SIZZLIPEDE,13,MOVE_EMBER,MOVE_SMOKESCREEN,MOVE_WRAP,MOVE_BITE
70,Samantha,TRAINERCLASS_BEAUTY,SINGLE_BATTLE,0,SPECIES_PATRAT,16,MOVE_BIDE,MOVE_DETECT,MOVE_SAND_ATTACK,MOVE_CRUNCH
70,Samantha,TRAINERCLASS_BEAUTY,SINGLE_BATTLE,1,SPECIES_SLAKOTH,16,MOVE_YAWN,MOVE_ENCORE,MOVE_SLACK_OFF,MOVE_HEADBUTT
71,Cathy,TRAINERCLASS_LASS,SINGLE_BATTLE,0,SPECIES_SWIRLIX,15,MOVE_FAIRY_WIND,MOVE_AROMATHERAPY,MOVE_DRAINING_KISS,MOVE_FAKE_TEARS
71,Cathy,TRAINERCLASS_LASS,SINGLE_BATTLE,1,SPECIES_MILCERY,15,MOVE_TACKLE,MOVE_SWEET_KISS,MOVE_SWEET_SCENT,MOVE_DRAINING_KISS
71,Cathy,TRAINERCLASS_LASS,SINGLE_BATTLE,2,SPECIES_SKITTY,15,MOVE_TACKLE,MOVE_SING,MOVE_ATTRACT,MOVE_DISARMING_VOICE
72,Bryan,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,0,SPECIES_TAILLOW,12,MOVE_GROWL,MOVE_PECK,MOVE_FOCUS_ENERGY,MOVE_QUICK_ATTACK
72,Bryan,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,1,SPECIES_WATTREL,14,MOVE_GROWL,MOVE_THUNDER_SHOCK,MOVE_QUICK_ATTACK,MOVE_PLUCK
73,Theo,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,0,SPECIES_DUCKLETT,17,MOVE_DEFOG,MOVE_WING_ATTACK,MOVE_WATER_PULSE,MOVE_AERIAL_ACE
73,Theo,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,1,SPECIES_SWABLU,15,MOVE_PECK,MOVE_DISARMING_VOICE,MOVE_MIST,MOVE_FURY_ATTACK
73,Theo,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,2,SPECIES_STARLY,19,MOVE_QUICK_ATTACK,MOVE_WING_ATTACK,MOVE_DOUBLE_TEAM,MOVE_ENDEAVOR
73,Theo,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,3,SPECIES_ZUBAT,15,MOVE_ABSORB,MOVE_ASTONISH,MOVE_MEAN_LOOK,MOVE_POISON_FANG
73,Theo,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,4,SPECIES_HOOTHOOT,15,MOVE_ECHOED_VOICE,MOVE_CONFUSION,MOVE_REFLECT,MOVE_DEFOG
74,Ivan,TRAINERCLASS_CAMPER,SINGLE_BATTLE,0,SPECIES_PHANPY,10,MOVE_TACKLE,MOVE_GROWL,MOVE_FLAIL,MOVE_ROLLOUT
74,Ivan,TRAINERCLASS_CAMPER,SINGLE_BATTLE,1,SPECIES_WOOBAT,10,MOVE_GUST,MOVE_ATTRACT,MOVE_CONFUSION,MOVE_ENDEAVOR
74,Ivan,TRAINERCLASS_CAMPER,SINGLE_BATTLE,2,SPECIES_SWINUB,14,MOVE_TACKLE,MOVE_MUD_SLAP,MOVE_POWDER_SNOW,MOVE_FLAIL
75,Elliot,TRAINERCLASS_CAMPER,SINGLE_BATTLE,0,SPECIES_SWINUB,13,MOVE_TACKLE,MOVE_MUD_SLAP,MOVE_POWDER_SNOW,MOVE_FLAIL
75,Elliot,TRAINERCLASS_CAMPER,SINGLE_BATTLE,1,SPECIES_PSYDUCK,15,MOVE_CONFUSION,MOVE_FURY_SWIPES,MOVE_WATER_PULSE,MOVE_DISABLE
76,Brooke,TRAINERCLASS_PICNICKER,SINGLE_BATTLE,0,SPECIES_BLITZLE,16,MOVE_TAIL_WHIP,MOVE_CHARGE,MOVE_SHOCK_WAVE,MOVE_THUNDER_WAVE
77,Kim,TRAINERCLASS_PICNICKER,SINGLE_BATTLE,0,SPECIES_TORCHIC,15,MOVE_QUICK_ATTACK,MOVE_FLAME_CHARGE,MOVE_DETECT,MOVE_SAND_ATTACK
78,Arnie,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,0,SPECIES_SIZZLIPEDE,15,MOVE_EMBER,MOVE_WRAP,MOVE_BITE,MOVE_FLAME_WHEEL
79,Ken,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,0,SPECIES_RIBOMBEE,39,MOVE_SWEET_SCENT,MOVE_DRAINING_KISS,MOVE_STRUGGLE_BUG,MOVE_COVET
79,Ken,TRAINERCLASS_BUG_CATCHER,SINGLE_BATTLE,1,SPECIES_FORRETRESS,40,MOVE_CURSE,MOVE_SPIKES,MOVE_PAYBACK,MOVE_EXPLOSION
80,Dirk,TRAINERCLASS_POLICEMAN,SINGLE_BATTLE,0,SPECIES_TORCHIC,14,MOVE_EMBER,MOVE_QUICK_ATTACK,MOVE_FLAME_CHARGE,MOVE_DETECT
80,Dirk,TRAINERCLASS_POLICEMAN,SINGLE_BATTLE,1,SPECIES_LITLEO,14,MOVE_LEER,MOVE_EMBER,MOVE_WORK_UP,MOVE_HEADBUTT
81,Tori & Til,TRAINERCLASS_TWINS,DOUBLE_BATTLE,0,SPECIES_WOOPER,16,MOVE_MUD_SHOT,MOVE_MIST,MOVE_HAZE,MOVE_SLAM
81,Tori & Til,TRAINERCLASS_TWINS,DOUBLE_BATTLE,1,SPECIES_FLAAFFY,16,MOVE_THUNDER_SHOCK,MOVE_THUNDER_WAVE,MOVE_COTTON_SPORE,MOVE_CHARGE
82,Toby,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,0,SPECIES_ROOKIDEE,16,MOVE_POWER_TRIP,MOVE_HONE_CLAWS,MOVE_FURY_ATTACK,MOVE_PLUCK
82,Toby,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,1,SPECIES_WOOBAT,17,MOVE_ATTRACT,MOVE_CONFUSION,MOVE_ENDEAVOR,MOVE_AIR_CUTTER
82,Toby,TRAINERCLASS_BIRD_KEEPER_GS,SINGLE_BATTLE,2,SPECIES_STARAVIA,18,MOVE_TACKLE,MOVE_WING_ATTACK,MOVE_DOUBLE_TEAM,MOVE_ENDEAVOR
83,Cindy,TRAINERCLASS_PICNICKER,SINGLE_BATTLE,0,SPECIES_NIDOQUEEN,48,MOVE_SUPERPOWER,MOVE_HELPING_HAND,MOVE_POISON_STING,MOVE_CRUNCH
84,Barry,TRAINERCLASS_CAMPER,SINGLE_BATTLE,0,SPECIES_SNEASLER,48,MOVE_BRICK_BREAK,MOVE_HONE_CLAWS,MOVE_SLASH,MOVE_AGILITY
85,Paula,TRAINERCLASS_SWIMMER_F,SINGLE_BATTLE,0,SPECIES_BINACLE,19,MOVE_WITHDRAW,MOVE_WATER_GUN,MOVE_FURY_CUTTER,MOVE_FURY_SWIPES
85,Paula,TRAINERCLASS_SWIMMER_F,SINGLE_BATTLE,1,SPECIES_KRABBY,19,MOVE_HARDEN,MOVE_METAL_CLAW,MOVE_MUD_SHOT,MOVE_PROTECT
86,Randall,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_TENTACOOL,18,MOVE_ACID,MOVE_WRAP,MOVE_SUPERSONIC,MOVE_WATER_PULSE
86,Randall,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,1,SPECIES_PELIPPER,20,MOVE_QUICK_ATTACK,MOVE_SUPERSONIC,MOVE_WING_ATTACK,MOVE_WATER_PULSE
86,Randall,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,2,SPECIES_KABUTO,18,MOVE_HARDEN,MOVE_SCRATCH,MOVE_SAND_ATTACK,MOVE_AQUA_JET
87,Mickey,TRAINERCLASS_SAGE,SINGLE_BATTLE,0,SPECIES_COFAGRIGUS,22,MOVE_NIGHT_SHADE,MOVE_DISABLE,MOVE_WILL_O_WISP,MOVE_CRAFTY_SHIELD
88,Mickey,TRAINERCLASS_SAGE,SINGLE_BATTLE,0,SPECIES_SINISTEA,16,MOVE_WITHDRAW,MOVE_ASTONISH,MOVE_AROMATIC_MIST,MOVE_MEGA_DRAIN
88,Mickey,TRAINERCLASS_SAGE,SINGLE_BATTLE,1,SPECIES_SINISTEA,16,MOVE_WITHDRAW,MOVE_ASTONISH,MOVE_AROMATIC_MIST,MOVE_MEGA_DRAIN
88,Mickey,TRAINERCLASS_SAGE,SINGLE_BATTLE,2,SPECIES_FRILLISH_FEMALE,16,MOVE_POISON_STING,MOVE_NIGHT_SHADE,MOVE_WATER_PULSE,MOVE_RAIN_DANCE
88,Mickey,TRAINERCLASS_SAGE,SINGLE_BATTLE,3,SPECIES_GULPIN,16,MOVE_YAWN,MOVE_POISON_GAS,MOVE_SLUDGE,MOVE_AMNESIA
88,Mickey,TRAINERCLASS_SAGE,SINGLE_BATTLE,4,SPECIES_LITWICK,16,MOVE_EMBER,MOVE_MINIMIZE,MOVE_CONFUSE_RAY,MOVE_HEX
89,Grace,TRAINERCLASS_MEDIUM,SINGLE_BATTLE,0,SPECIES_MISMAGIUS,20,MOVE_POWER_GEM,MOVE_ASTONISH,MOVE_MYSTICAL_FIRE,MOVE_SPITE
89,Grace,TRAINERCLASS_MEDIUM,SINGLE_BATTLE,1,SPECIES_DRAKLOAK,20,MOVE_INFESTATION,MOVE_LOCK_ON,MOVE_ASSURANCE,MOVE_HEX
90,Kaylee,TRAINERCLASS_SWIMMER_F,SINGLE_BATTLE,0,SPECIES_REMORAID,18,MOVE_WATER_PULSE,MOVE_FOCUS_ENERGY,MOVE_PSYBEAM,MOVE_AURORA_BEAM
90,Kaylee,TRAINERCLASS_SWIMMER_F,SINGLE_BATTLE,1,SPECIES_REMORAID,20,MOVE_FOCUS_ENERGY,MOVE_PSYBEAM,MOVE_AURORA_BEAM,MOVE_BUBBLE_BEAM
90,Kaylee,TRAINERCLASS_SWIMMER_F,SINGLE_BATTLE,2,SPECIES_LUMINEON,20,MOVE_POUND,MOVE_WATER_GUN,MOVE_SOAK,MOVE_RAIN_DANCE
91,Susie,TRAINERCLASS_SWIMMER_F,SINGLE_BATTLE,0,SPECIES_SPHEAL,20,MOVE_WATER_GUN,MOVE_POWDER_SNOW,MOVE_REST,MOVE_SNORE
91,Susie,TRAINERCLASS_SWIMMER_F,SINGLE_BATTLE,1,SPECIES_CARVANHA,22,MOVE_FOCUS_ENERGY,MOVE_SCARY_FACE,MOVE_BITE,MOVE_ICE_FANG
92,Denise,TRAINERCLASS_SWIMMER_F,SINGLE_BATTLE,0,SPECIES_CORSOLA,22,MOVE_WATER_GUN,MOVE_AQUA_RING,MOVE_ENDURE,MOVE_ANCIENT_POWER
93,Kara,TRAINERCLASS_SWIMMER_F,SINGLE_BATTLE,0,SPECIES_CLAUNCHER,20,MOVE_VICE_GRIP,MOVE_FLAIL,MOVE_AQUA_JET,MOVE_SMACK_DOWN
93,Kara,TRAINERCLASS_SWIMMER_F,SINGLE_BATTLE,1,SPECIES_KABUTOPS,20,MOVE_SLASH,MOVE_HARDEN,MOVE_AQUA_JET,MOVE_LEER
94,Wendy,TRAINERCLASS_SWIMMER_F,SINGLE_BATTLE,0,SPECIES_MAREANIE,21,MOVE_WIDE_GUARD,MOVE_BITE,MOVE_VENOSHOCK,MOVE_RECOVER
94,Wendy,TRAINERCLASS_SWIMMER_F,SINGLE_BATTLE,1,SPECIES_PIPLUP,21,MOVE_WATER_GUN,MOVE_CHARM,MOVE_PECK,MOVE_BUBBLE_BEAM
95,Charlie,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_TENTACOOL,21,MOVE_WRAP,MOVE_SUPERSONIC,MOVE_WATER_PULSE,MOVE_SCREECH
95,Charlie,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,1,SPECIES_WUGTRIO,19,MOVE_SAND_ATTACK,MOVE_MUD_SLAP,MOVE_AQUA_JET,MOVE_SLAM
95,Charlie,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,2,SPECIES_CLAWITZER,19,MOVE_HEAL_PULSE,MOVE_VICE_GRIP,MOVE_FLAIL,MOVE_AQUA_JET
96,George,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_WIGLETT,16,MOVE_WATER_GUN,MOVE_MUD_SLAP,MOVE_WRAP,MOVE_AQUA_JET
96,George,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,1,SPECIES_CLAUNCHER,17,MOVE_SPLASH,MOVE_VICE_GRIP,MOVE_FLAIL,MOVE_AQUA_JET
96,George,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,2,SPECIES_BINACLE,16,MOVE_WITHDRAW,MOVE_WATER_GUN,MOVE_FURY_CUTTER,MOVE_FURY_SWIPES
96,George,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,3,SPECIES_SHELLDER,19,MOVE_WITHDRAW,MOVE_ICE_SHARD,MOVE_LEER,MOVE_WHIRLPOOL
96,George,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,4,SPECIES_CORSOLA,17,MOVE_TACKLE,MOVE_WATER_GUN,MOVE_AQUA_RING,MOVE_ENDURE
96,George,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,5,SPECIES_KABUTO,19,MOVE_ABSORB,MOVE_SCRATCH,MOVE_SAND_ATTACK,MOVE_AQUA_JET
97,Berke,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_RELICANTH,23,MOVE_WATER_GUN,MOVE_ANCIENT_POWER,MOVE_YAWN,MOVE_DIVE
98,Ronald,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_SEAKING,20,MOVE_TAIL_WHIP,MOVE_SUPERSONIC,MOVE_HORN_ATTACK,MOVE_AGILITY
98,Ronald,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,1,SPECIES_MILOTIC,20,MOVE_TWISTER,MOVE_AQUA_RING,MOVE_ATTRACT,MOVE_LIFE_DEW
99,Matthew,TRAINERCLASS_SWIMMER_M,SINGLE_BATTLE,0,SPECIES_WIGLETT,23,MOVE_WRAP,MOVE_AQUA_JET,MOVE_SLAM,MOVE_WATER_PULSE
100,Anthony,TRAINERCLASS_HIKER,SINGLE_BATTLE,0,SPECIES_NOSEPASS,33,MOVE_ROCK_SLIDE,MOVE_POWER_GEM,MOVE_ROCK_BLAST,MOVE_DISCHARGE
100,Anthony,TRAINERCLASS_HIKER,SINGLE_BATTLE,1,SPECIES_SAWK,32,MOVE_QUICK_GUARD,MOVE_LOW_SWEEP,MOVE_BULK_UP,MOVE_RETALIATE
101,Grunt,TRAINERCLASS_TEAM_ROCKET,SINGLE_BATTLE,0,SPECIES_PATRAT,9,MOVE_TACKLE,MOVE_LEER,MOVE_BITE,MOVE_BIDE
101,Grunt,TRAINERCLASS_TEAM_ROCKET,SINGLE_BATTLE,1,SPECIES_PATRAT,9,MOVE_TACKLE,MOVE_LEER,MOVE_BITE,MOVE_BIDE
102,Gaven,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_EXEGGUTOR_ALOLAN,32,MOVE_UPROAR,MOVE_GIGA_DRAIN,MOVE_CONFUSION,MOVE_HYPNOSIS
102,Gaven,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,1,SPECIES_WUGTRIO,32,MOVE_SLAM,MOVE_WATER_PULSE,MOVE_HEADBUTT,MOVE_TRIPLE_DIVE
102,Gaven,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,2,SPECIES_HEATMOR,32,MOVE_SPIT_UP,MOVE_STOCKPILE,MOVE_SLASH,MOVE_BIND
103,Blake,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_DURALUDON,33,MOVE_HONE_CLAWS,MOVE_METAL_SOUND,MOVE_BREAKING_SWIPE,MOVE_DRAGON_TAIL
103,Blake,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,1,SPECIES_OMANYTE,31,MOVE_WATER_GUN,MOVE_LEER,MOVE_MUD_SHOT,MOVE_ANCIENT_POWER
103,Blake,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,2,SPECIES_LOMBRE,31,MOVE_MEGA_DRAIN,MOVE_FURY_SWIPES,MOVE_BUBBLE_BEAM,MOVE_LEECH_SEED
104,Brian,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_PAWMO,35,MOVE_BITE,MOVE_SPARK,MOVE_THUNDER_WAVE,MOVE_SLAM
105,Mickey,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_COTTONEE,10,MOVE_HELPING_HAND,MOVE_ABSORB,MOVE_FAIRY_WIND,MOVE_STUN_SPORE
105,Mickey,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,1,SPECIES_SALANDIT,10,MOVE_SCRATCH,MOVE_POISON_GAS,MOVE_SMOG,MOVE_EMBER
105,Mickey,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,2,SPECIES_FROGADIER,10,MOVE_WATER_GUN,MOVE_POUND,MOVE_QUICK_ATTACK,MOVE_LICK
106,Mickey,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_ODDISH,10,MOVE_ABSORB,MOVE_GROWTH,MOVE_ACID,MOVE_SWEET_SCENT
106,Mickey,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,1,SPECIES_SALANDIT,10,MOVE_SCRATCH,MOVE_POISON_GAS,MOVE_SMOG,MOVE_EMBER
106,Mickey,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,2,SPECIES_CLAMPERL,10,MOVE_IRON_DEFENSE,MOVE_WATER_GUN,MOVE_WHIRLPOOL,MOVE_NONE
107,Mickey,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_SPRIGATITO,10,MOVE_LEAFAGE,MOVE_SCRATCH,MOVE_BITE,MOVE_HONE_CLAWS
107,Mickey,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,1,SPECIES_SALANDIT,10,MOVE_SCRATCH,MOVE_POISON_GAS,MOVE_SMOG,MOVE_EMBER
107,Mickey,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,2,SPECIES_CHEWTLE,10,MOVE_TACKLE,MOVE_WATER_GUN,MOVE_BITE,MOVE_NONE
108,Ryan,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_DODRIO,25,MOVE_FURY_ATTACK,MOVE_PLUCK,MOVE_DOUBLE_HIT,MOVE_AGILITY
108,Ryan,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,1,SPECIES_ELECTIVIRE,27,MOVE_SWIFT,MOVE_SHOCK_WAVE,MOVE_THUNDER_WAVE,MOVE_SCREECH
109,Alton,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_CHERRIM,24,MOVE_GROWTH,MOVE_MORNING_SUN,MOVE_HELPING_HAND,MOVE_MAGICAL_LEAF
109,Alton,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,1,SPECIES_MAROWAK_ALOLAN,24,MOVE_FLAME_WHEEL,MOVE_HEX,MOVE_FLING,MOVE_STOMPING_TANTRUM
109,Alton,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,2,SPECIES_AZUMARILL,24,MOVE_CHARM,MOVE_SLAM,MOVE_BOUNCE,MOVE_AQUA_TAIL
110,Paulo,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_BAGON,35,MOVE_SCARY_FACE,MOVE_CRUNCH,MOVE_DRAGON_CLAW,MOVE_ZEN_HEADBUTT
110,Paulo,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,1,SPECIES_PYUKUMUKU,35,MOVE_COUNTER,MOVE_PURIFY,MOVE_CURSE,MOVE_GASTRO_ACID
110,Paulo,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,2,SPECIES_GIBLE,35,MOVE_DRAGON_BREATH,MOVE_BULLDOZE,MOVE_BITE,MOVE_SLASH
111,Mike,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_DRAMPA,38,MOVE_SAFEGUARD,MOVE_DRAGON_BREATH,MOVE_EXTRASENSORY,MOVE_DRAGON_PULSE
112,Cody,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,0,SPECIES_TYMPOLE,35,MOVE_BUBBLE_BEAM,MOVE_FLAIL,MOVE_UPROAR,MOVE_AQUA_RING
112,Cody,TRAINERCLASS_ACE_TRAINER_M,SINGLE_BATTLE,1,SPECIES_PELIPPER,37,MOVE_STOCKPILE,MOVE_SPIT_UP,MOVE_SWALLOW,MOVE_FLING
113,Jamie,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,0,SPECIES_HEATMOR,36,MOVE_SWALLOW,MOVE_SLASH,MOVE_BIND,MOVE_FIRE_LASH
113,Jamie,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,1,SPECIES_BLITZLE,31,MOVE_FLAME_CHARGE,MOVE_SPARK,MOVE_STOMP,MOVE_DISCHARGE
114,Reena,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,0,SPECIES_GROWLITHE_HISUIAN,36,MOVE_FIRE_FANG,MOVE_RETALIATE,MOVE_CRUNCH,MOVE_TAKE_DOWN
114,Reena,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,1,SPECIES_BUDEW,33,MOVE_ABSORB,MOVE_GROWTH,MOVE_STUN_SPORE,MOVE_WORRY_SEED
114,Reena,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,2,SPECIES_TIRTOUGA,36,MOVE_CRUNCH,MOVE_CURSE,MOVE_IRON_DEFENSE,MOVE_AQUA_TAIL
115,Megan,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,0,SPECIES_HOPPIP,32,MOVE_ACROBATICS,MOVE_COTTON_SPORE,MOVE_U_TURN,MOVE_GIGA_DRAIN
115,Megan,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,1,SPECIES_NUZLEAF,32,MOVE_ROLLOUT,MOVE_MEGA_DRAIN,MOVE_PAYBACK,MOVE_SYNTHESIS
115,Megan,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,2,SPECIES_RILLABOOM,32,MOVE_RAZOR_LEAF,MOVE_SCREECH,MOVE_KNOCK_OFF,MOVE_SLAM
116,Lois,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,0,SPECIES_SHINX,25,MOVE_BITE,MOVE_SPARK,MOVE_ROAR,MOVE_VOLT_SWITCH
116,Lois,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,1,SPECIES_CAMERUPT,25,MOVE_BULLDOZE,MOVE_INCINERATE,MOVE_AMNESIA,MOVE_LAVA_PLUME
117,Lola,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,0,SPECIES_JANGMO_O,35,MOVE_WORK_UP,MOVE_SCREECH,MOVE_IRON_DEFENSE,MOVE_DRAGON_CLAW
117,Lola,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,1,SPECIES_SHELGON,37,MOVE_HEADBUTT,MOVE_SCARY_FACE,MOVE_CRUNCH,MOVE_DRAGON_CLAW
118,Kate,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,0,SPECIES_CORPHISH,26,MOVE_BUBBLE_BEAM,MOVE_KNOCK_OFF,MOVE_DOUBLE_HIT,MOVE_PROTECT
118,Kate,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,1,SPECIES_WUGTRIO,28,MOVE_AQUA_JET,MOVE_SLAM,MOVE_WATER_PULSE,MOVE_HEADBUTT
119,Fran,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,0,SPECIES_QUAQUAVAL,38,MOVE_AQUA_CUTTER,MOVE_AIR_SLASH,MOVE_FOCUS_ENERGY,MOVE_MEGA_KICK
120,Irene,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,0,SPECIES_CHINCHOU,22,MOVE_THUNDER_WAVE,MOVE_BUBBLE_BEAM,MOVE_CONFUSE_RAY,MOVE_SPARK
120,Irene,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,1,SPECIES_SHARPEDO,24,MOVE_SCARY_FACE,MOVE_BITE,MOVE_ICE_FANG,MOVE_SCREECH
121,Kelly,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,0,SPECIES_REMORAID,27,MOVE_PSYBEAM,MOVE_AURORA_BEAM,MOVE_BUBBLE_BEAM,MOVE_LOCK_ON
121,Kelly,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,1,SPECIES_DRIZZILE,24,MOVE_GROWL,MOVE_WATER_PULSE,MOVE_TEARFUL_LOOK,MOVE_SUCKER_PUNCH
121,Kelly,TRAINERCLASS_ACE_TRAINER_F,SINGLE_BATTLE,2,SPECIES_PYUKUMUKU,24,MOVE_HELPING_HAND,MOVE_TAUNT,MOVE_SAFEGUARD,MOVE_COUNTER
