original_species,candidate_species,shared_types,shared_egggroups,bst_delta,category_rule,fallback_tier
SPECIES_ALOMOMOLA,SPECIES_BRUXISH,WATER,WATER_2,5,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_CRAMORANT,WATER,WATER_1,5,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_TATSUGIRI,WATER,WATER_2,5,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_VELUZA,WATER,WATER_2,8,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_LANTURN,WATER,WATER_2,-10,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_OCTILLERY,WATER,"WATER_1,WATER_2",10,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_LUDICOLO,WATER,WATER_1,10,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_SHARPEDO,WATER,WATER_2,-10,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_LUMINEON,WATER,WATER_2,-10,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_BASCULIN,WATER,WATER_2,-10,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_BASCULIN_BLUE_STRIPED,WATER,WATER_2,-10,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_PALAFIN,WATER,WATER_2,-13,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_MANTINE,WATER,WATER_1,15,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_HUNTAIL,WATER,WATER_1,15,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_GOREBYSS,WATER,WATER_1,15,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_RELICANTH,WATER,"WATER_1,WATER_2",15,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_DREDNAW,WATER,WATER_1,15,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_ARAQUANID,WATER,WATER_1,-16,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_SLOWBRO,WATER,WATER_1,20,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_SEAKING,WATER,WATER_2,-20,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_SLOWKING,WATER,WATER_1,20,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_BARRASKEWDA,WATER,WATER_2,20,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_OMASTAR,WATER,WATER_1,25,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_KABUTOPS,WATER,WATER_1,25,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_FLOATZEL,WATER,WATER_1,25,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_CARRACOSTA,WATER,WATER_1,25,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_TOXAPEX,WATER,WATER_1,25,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_GOLDUCK,WATER,WATER_1,30,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_SEADRA,WATER,WATER_1,-30,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_POLITOED,WATER,WATER_1,30,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_QWILFISH,WATER,WATER_2,-30,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_PELIPPER,WATER,WATER_1,-30,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_WAILORD,WATER,WATER_2,30,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_CLAWITZER,WATER,WATER_1,30,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_SEISMITOAD,WATER,WATER_1,39,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_POLIWRATH,WATER,WATER_1,40,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_QUAGSIRE,WATER,WATER_1,-40,normal_pool,1
SPECIES_ALOMOMOLA,SPECIES_AZUMARILL,WATER,WATER_1,-50,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_BRIONNE,WATER,WATER_1,-50,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_DRIZZILE,WATER,WATER_1,-50,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_BLASTOISE,WATER,WATER_1,60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_FERALIGATR,WATER,WATER_1,60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_CORSOLA,WATER,WATER_1,-60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_SEALEO,WATER,WATER_1,-60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_WALREIN,WATER,WATER_1,60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_EMPOLEON,WATER,WATER_1,60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_BIBAREL,WATER,WATER_1,-60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_GRENINJA,WATER,WATER_1,60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_PRIMARINA,WATER,WATER_1,60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_PYUKUMUKU,WATER,WATER_1,-60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_INTELEON,WATER,WATER_1,60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_BASCULEGION,WATER,WATER_2,60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_QUAXWELL,WATER,WATER_1,-60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_QUAQUAVAL,WATER,WATER_1,60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_DONDOZO,WATER,WATER_2,60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_BASCULEGION_FEMALE,WATER,WATER_2,60,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_WARTORTLE,WATER,WATER_1,-65,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_LAPRAS,WATER,WATER_1,65,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_CROCONAW,WATER,WATER_1,-65,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_MARSHTOMP,WATER,WATER_1,-65,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_SWAMPERT,WATER,WATER_1,65,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_PRINPLUP,WATER,WATER_1,-65,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_FROGADIER,WATER,WATER_1,-65,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_GYARADOS,WATER,WATER_2,70,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_KINGDRA,WATER,WATER_1,70,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_WAILMER,WATER,WATER_2,-70,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_MILOTIC,WATER,WATER_1,70,normal_pool,2
SPECIES_ALOMOMOLA,SPECIES_POLIWHIRL,WATER,WATER_1,-85,normal_pool,3
SPECIES_ALOMOMOLA,SPECIES_PALPITOAD,WATER,WATER_1,-86,normal_pool,3
SPECIES_ALTARIA,SPECIES_SIGILYPH,FLYING,FLYING,0,normal_pool,1
SPECIES_ALTARIA,SPECIES_KILOWATTREL,FLYING,FLYING,0,normal_pool,1
SPECIES_ALTARIA,SPECIES_UNFEZANT,FLYING,FLYING,-2,normal_pool,1
SPECIES_ALTARIA,SPECIES_UNFEZANT_FEMALE,FLYING,FLYING,-2,normal_pool,1
SPECIES_ALTARIA,SPECIES_DRAGALGE,DRAGON,DRAGON,4,normal_pool,1
SPECIES_ALTARIA,SPECIES_STARAPTOR,FLYING,FLYING,-5,normal_pool,1
SPECIES_ALTARIA,SPECIES_DRUDDIGON,DRAGON,DRAGON,-5,normal_pool,1
SPECIES_ALTARIA,SPECIES_TOUCANNON,FLYING,FLYING,-5,normal_pool,1
SPECIES_ALTARIA,SPECIES_TURTONATOR,DRAGON,DRAGON,-5,normal_pool,1
SPECIES_ALTARIA,SPECIES_DRAMPA,DRAGON,DRAGON,-5,normal_pool,1
SPECIES_ALTARIA,SPECIES_CORVIKNIGHT,FLYING,FLYING,5,normal_pool,1
SPECIES_ALTARIA,SPECIES_FLAPPLE,DRAGON,DRAGON,-5,normal_pool,1
SPECIES_ALTARIA,SPECIES_APPLETUN,DRAGON,DRAGON,-5,normal_pool,1
SPECIES_ALTARIA,SPECIES_BOMBIRDIER,FLYING,FLYING,-5,normal_pool,1
SPECIES_ALTARIA,SPECIES_DIPPLIN,DRAGON,DRAGON,-5,normal_pool,1
SPECIES_ALTARIA,SPECIES_TALONFLAME,FLYING,FLYING,9,normal_pool,1
SPECIES_ALTARIA,SPECIES_HAWLUCHA,FLYING,FLYING,10,normal_pool,1
SPECIES_ALTARIA,SPECIES_FLAMIGO,FLYING,FLYING,10,normal_pool,1
SPECIES_ALTARIA,SPECIES_PIDGEOT,FLYING,FLYING,-11,normal_pool,1
SPECIES_ALTARIA,SPECIES_ORICORIO,FLYING,FLYING,-14,normal_pool,1
SPECIES_ALTARIA,SPECIES_HONCHKROW,FLYING,FLYING,15,normal_pool,1
SPECIES_ALTARIA,SPECIES_CRAMORANT,FLYING,FLYING,-15,normal_pool,1
SPECIES_ALTARIA,SPECIES_SWANNA,FLYING,FLYING,-17,normal_pool,1
SPECIES_ALTARIA,SPECIES_DODRIO,FLYING,FLYING,-20,normal_pool,1
SPECIES_ALTARIA,SPECIES_XATU,FLYING,FLYING,-20,normal_pool,1
SPECIES_ALTARIA,SPECIES_BRAVIARY,FLYING,FLYING,20,normal_pool,1
SPECIES_ALTARIA,SPECIES_MANDIBUZZ,FLYING,FLYING,20,normal_pool,1
SPECIES_ALTARIA,SPECIES_BRAVIARY_HISUIAN,FLYING,FLYING,20,normal_pool,1
SPECIES_ALTARIA,SPECIES_AERODACTYL,FLYING,FLYING,25,normal_pool,1
SPECIES_ALTARIA,SPECIES_SKARMORY,FLYING,FLYING,-25,normal_pool,1
SPECIES_ALTARIA,SPECIES_FLYGON,DRAGON,DRAGON,30,normal_pool,1
SPECIES_ALTARIA,SPECIES_TYRANTRUM,DRAGON,DRAGON,31,normal_pool,1
SPECIES_ALTARIA,SPECIES_GOLBAT,FLYING,FLYING,-35,normal_pool,1
SPECIES_ALTARIA,SPECIES_SWELLOW,FLYING,FLYING,-35,normal_pool,1
SPECIES_ALTARIA,SPECIES_NOCTOWL,FLYING,FLYING,-38,normal_pool,1
SPECIES_ALTARIA,SPECIES_SLIGGOO,DRAGON,DRAGON,-38,normal_pool,1
SPECIES_ALTARIA,SPECIES_SLIGGOO_HISUIAN,DRAGON,DRAGON,-38,normal_pool,1
SPECIES_ALTARIA,SPECIES_CHARIZARD,FLYING,DRAGON,44,normal_pool,1
SPECIES_ALTARIA,SPECIES_CROBAT,FLYING,FLYING,45,normal_pool,1
SPECIES_ALTARIA,SPECIES_NOIVERN,"DRAGON,FLYING","DRAGON,FLYING",45,normal_pool,1
SPECIES_ALTARIA,SPECIES_DURALUDON,DRAGON,DRAGON,45,normal_pool,1
SPECIES_ALTARIA,SPECIES_FEAROW,FLYING,FLYING,-48,normal_pool,2
SPECIES_ALTARIA,SPECIES_GYARADOS,FLYING,DRAGON,50,normal_pool,2
SPECIES_ALTARIA,SPECIES_KINGDRA,DRAGON,DRAGON,50,normal_pool,2
SPECIES_ALTARIA,SPECIES_PELIPPER,FLYING,FLYING,-50,normal_pool,2
SPECIES_ALTARIA,SPECIES_HAXORUS,DRAGON,DRAGON,50,normal_pool,2
SPECIES_ALTARIA,SPECIES_HYDRAPPLE,DRAGON,DRAGON,50,normal_pool,2
SPECIES_ALTARIA,SPECIES_TOGEKISS,FLYING,FLYING,55,normal_pool,2
SPECIES_ALTARIA,SPECIES_SWOOBAT,FLYING,FLYING,-65,normal_pool,2
SPECIES_ALTARIA,SPECIES_ARCTIBAX,DRAGON,DRAGON,-67,normal_pool,2
SPECIES_ALTARIA,SPECIES_DRAGONAIR,DRAGON,DRAGON,-70,normal_pool,2
SPECIES_ALTARIA,SPECIES_SHELGON,DRAGON,DRAGON,-70,normal_pool,2
SPECIES_ALTARIA,SPECIES_ZWEILOUS,DRAGON,DRAGON,-70,normal_pool,2
SPECIES_ALTARIA,SPECIES_DARTRIX,FLYING,FLYING,-70,normal_pool,2
SPECIES_ALTARIA,SPECIES_HAKAMO_O,DRAGON,DRAGON,-70,normal_pool,2
SPECIES_ALTARIA,SPECIES_SQUAWKABILLY,FLYING,FLYING,-73,normal_pool,3
SPECIES_ALTARIA,SPECIES_ARCHEOPS,FLYING,FLYING,77,normal_pool,3
SPECIES_ALTARIA,SPECIES_CHATOT,FLYING,FLYING,-79,normal_pool,3
SPECIES_ALTARIA,SPECIES_GABITE,DRAGON,DRAGON,-80,normal_pool,3
SPECIES_ALTARIA,SPECIES_FRAXURE,DRAGON,DRAGON,-80,normal_pool,3
SPECIES_ALTARIA,SPECIES_DRAKLOAK,DRAGON,DRAGON,-80,normal_pool,3
SPECIES_ALTARIA,SPECIES_TOGETIC,FLYING,FLYING,-85,normal_pool,3
SPECIES_ALTARIA,SPECIES_MURKROW,FLYING,FLYING,-85,normal_pool,3
SPECIES_ALTARIA,SPECIES_ARCHEN,FLYING,FLYING,-89,normal_pool,3
SPECIES_AMAURA,SPECIES_TYRUNT,ROCK,MONSTER,0,normal_pool,1
SPECIES_AMAURA,SPECIES_CRANIDOS,ROCK,MONSTER,-12,normal_pool,1
SPECIES_AMAURA,SPECIES_SHIELDON,ROCK,MONSTER,-12,normal_pool,1
SPECIES_AMAURA,SPECIES_RHYHORN,ROCK,MONSTER,-17,normal_pool,1
SPECIES_AMAURA,SPECIES_SNOVER,ICE,MONSTER,-28,normal_pool,1
SPECIES_AMAURA,SPECIES_ARON,ROCK,MONSTER,-32,normal_pool,1
SPECIES_AMAURA,SPECIES_PUPITAR,ROCK,MONSTER,48,normal_pool,2
SPECIES_AMAURA,SPECIES_BERGMITE,ICE,MONSTER,-58,normal_pool,2
SPECIES_AMAURA,SPECIES_LARVITAR,ROCK,MONSTER,-62,normal_pool,2
SPECIES_AMAURA,SPECIES_LAIRON,ROCK,MONSTER,68,normal_pool,2
SPECIES_AMBIPOM,SPECIES_LOPUNNY,NORMAL,FIELD,-2,normal_pool,1
SPECIES_AMBIPOM,SPECIES_KOMALA,NORMAL,FIELD,-2,normal_pool,1
SPECIES_AMBIPOM,SPECIES_GRAFAIAI,NORMAL,FIELD,3,normal_pool,1
SPECIES_AMBIPOM,SPECIES_SAWSBUCK,NORMAL,FIELD,-7,normal_pool,1
SPECIES_AMBIPOM,SPECIES_OINKOLOGNE,NORMAL,FIELD,7,normal_pool,1
SPECIES_AMBIPOM,SPECIES_SAWSBUCK_SUMMER,NORMAL,FIELD,-7,normal_pool,1
SPECIES_AMBIPOM,SPECIES_SAWSBUCK_AUTUMN,NORMAL,FIELD,-7,normal_pool,1
SPECIES_AMBIPOM,SPECIES_SAWSBUCK_WINTER,NORMAL,FIELD,-7,normal_pool,1
SPECIES_AMBIPOM,SPECIES_OINKOLOGNE_FEMALE,NORMAL,FIELD,7,normal_pool,1
SPECIES_AMBIPOM,SPECIES_TAUROS,NORMAL,FIELD,8,normal_pool,1
SPECIES_AMBIPOM,SPECIES_MILTANK,NORMAL,FIELD,8,normal_pool,1
SPECIES_AMBIPOM,SPECIES_EXPLOUD,NORMAL,FIELD,8,normal_pool,1
SPECIES_AMBIPOM,SPECIES_BOUFFALANT,NORMAL,FIELD,8,normal_pool,1
SPECIES_AMBIPOM,SPECIES_ORANGURU,NORMAL,FIELD,8,normal_pool,1
SPECIES_AMBIPOM,SPECIES_DUBWOOL,NORMAL,FIELD,8,normal_pool,1
SPECIES_AMBIPOM,SPECIES_FURFROU,NORMAL,FIELD,-10,normal_pool,1
SPECIES_AMBIPOM,SPECIES_CINCCINO,NORMAL,FIELD,-12,normal_pool,1
SPECIES_AMBIPOM,SPECIES_MAUSHOLD,NORMAL,FIELD,-12,normal_pool,1
SPECIES_AMBIPOM,SPECIES_STANTLER,NORMAL,FIELD,-17,normal_pool,1
SPECIES_AMBIPOM,SPECIES_URSARING,NORMAL,FIELD,18,normal_pool,1
SPECIES_AMBIPOM,SPECIES_STOUTLAND,NORMAL,FIELD,18,normal_pool,1
SPECIES_AMBIPOM,SPECIES_BEWEAR,NORMAL,FIELD,18,normal_pool,1
SPECIES_AMBIPOM,SPECIES_CYCLIZAR,NORMAL,FIELD,19,normal_pool,1
SPECIES_AMBIPOM,SPECIES_GREEDENT,NORMAL,FIELD,-22,normal_pool,1
SPECIES_AMBIPOM,SPECIES_ZANGOOSE,NORMAL,FIELD,-24,normal_pool,1
SPECIES_AMBIPOM,SPECIES_PYROAR,NORMAL,FIELD,25,normal_pool,1
SPECIES_AMBIPOM,SPECIES_PYROAR_FEMALE,NORMAL,FIELD,25,normal_pool,1
SPECIES_AMBIPOM,SPECIES_GIRAFARIG,NORMAL,FIELD,-27,normal_pool,1
SPECIES_AMBIPOM,SPECIES_ZOROARK_HISUIAN,NORMAL,FIELD,28,normal_pool,1
SPECIES_AMBIPOM,SPECIES_PURUGLY,NORMAL,FIELD,-30,normal_pool,1
SPECIES_AMBIPOM,SPECIES_OBSTAGOON,NORMAL,FIELD,38,normal_pool,1
SPECIES_AMBIPOM,SPECIES_FARIGIRAF,NORMAL,FIELD,38,normal_pool,1
SPECIES_AMBIPOM,SPECIES_DUDUNSPARCE,NORMAL,FIELD,38,normal_pool,1
SPECIES_AMBIPOM,SPECIES_PERSIAN,NORMAL,FIELD,-42,normal_pool,1
SPECIES_AMBIPOM,SPECIES_VIGOROTH,NORMAL,FIELD,-42,normal_pool,1
SPECIES_AMBIPOM,SPECIES_KECLEON,NORMAL,FIELD,-42,normal_pool,1
SPECIES_AMBIPOM,SPECIES_WYRDEER,NORMAL,FIELD,43,normal_pool,1
SPECIES_AMBIPOM,SPECIES_DIGGERSBY,NORMAL,FIELD,-59,normal_pool,2
SPECIES_AMBIPOM,SPECIES_LINOONE,NORMAL,FIELD,-62,normal_pool,2
SPECIES_AMBIPOM,SPECIES_WATCHOG,NORMAL,FIELD,-62,normal_pool,2
SPECIES_AMBIPOM,SPECIES_LINOONE_GALARIAN,NORMAL,FIELD,-62,normal_pool,2
SPECIES_AMBIPOM,SPECIES_GUMSHOOS,NORMAL,FIELD,-64,normal_pool,2
SPECIES_AMBIPOM,SPECIES_FURRET,NORMAL,FIELD,-67,normal_pool,2
SPECIES_AMBIPOM,SPECIES_DUNSPARCE,NORMAL,FIELD,-67,normal_pool,2
SPECIES_AMBIPOM,SPECIES_URSALUNA,NORMAL,FIELD,68,normal_pool,2
SPECIES_AMBIPOM,SPECIES_RATICATE,NORMAL,FIELD,-69,normal_pool,2
SPECIES_AMBIPOM,SPECIES_RATICATE_ALOLAN,NORMAL,FIELD,-69,normal_pool,2
SPECIES_AMBIPOM,SPECIES_RATICATE_ALOLAN_LARGE,NORMAL,FIELD,-69,normal_pool,2
SPECIES_AMBIPOM,SPECIES_BIBAREL,NORMAL,FIELD,-72,normal_pool,3
SPECIES_AMBIPOM,SPECIES_DELCATTY,NORMAL,FIELD,-82,normal_pool,3
SPECIES_AMBIPOM,SPECIES_FARFETCHD,NORMAL,FIELD,-105,normal_pool,3
SPECIES_AMOONGUSS,SPECIES_MARACTUS,GRASS,GRASS,-3,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_JUMPLUFF,GRASS,GRASS,-4,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_BRELOOM,GRASS,GRASS,-4,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_TROPIUS,GRASS,GRASS,-4,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_ELDEGOSS,GRASS,GRASS,-4,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_CARNIVINE,GRASS,GRASS,-10,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_TREVENANT,GRASS,GRASS,10,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_CACTURNE,GRASS,GRASS,11,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_CHERRIM,GRASS,GRASS,-14,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_LUDICOLO,GRASS,GRASS,16,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_SHIFTRY,GRASS,GRASS,16,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_WHIMSICOTT,GRASS,GRASS,16,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_LILLIGANT,GRASS,GRASS,16,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_LURANTIS,GRASS,GRASS,16,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_BRAMBLEGHAST,GRASS,GRASS,16,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_LILLIGANT_HISUIAN,GRASS,GRASS,16,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_FLAPPLE,GRASS,GRASS,21,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_APPLETUN,GRASS,GRASS,21,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_DIPPLIN,GRASS,GRASS,21,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_SCOVILLAIN,GRASS,GRASS,22,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_FERROTHORN,GRASS,GRASS,25,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_VILEPLUME,"GRASS,POISON",GRASS,26,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_VICTREEBEL,"GRASS,POISON",GRASS,26,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_BELLOSSOM,GRASS,GRASS,26,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_TANGELA,GRASS,GRASS,-29,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_ABOMASNOW,GRASS,GRASS,30,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_SUNFLORA,GRASS,GRASS,-39,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_THWACKEY,GRASS,GRASS,-44,normal_pool,1
SPECIES_AMOONGUSS,SPECIES_TSAREENA,GRASS,GRASS,46,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_ARBOLIVA,GRASS,GRASS,46,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_ROSERADE,"GRASS,POISON",GRASS,51,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_SERVINE,GRASS,GRASS,-51,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_TOEDSCRUEL,GRASS,GRASS,51,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_FLORAGATO,GRASS,GRASS,-54,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_IVYSAUR,"GRASS,POISON",GRASS,-59,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_PARASECT,GRASS,GRASS,-59,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_BAYLEEF,GRASS,GRASS,-59,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_GROTLE,GRASS,GRASS,-59,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_VENUSAUR,"GRASS,POISON",GRASS,61,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_MEGANIUM,GRASS,GRASS,61,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_TORTERRA,GRASS,GRASS,61,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_ROSELIA,"GRASS,POISON",GRASS,-64,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_SERPERIOR,GRASS,GRASS,64,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_EXEGGUTOR,GRASS,GRASS,66,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_RILLABOOM,GRASS,GRASS,66,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_MEOWSCARADA,GRASS,GRASS,66,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_EXEGGUTOR_ALOLAN,GRASS,GRASS,66,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_GLOOM,"GRASS,POISON",GRASS,-69,normal_pool,2
SPECIES_AMOONGUSS,SPECIES_TANGROWTH,GRASS,GRASS,71,normal_pool,3
SPECIES_AMOONGUSS,SPECIES_WEEPINBELL,"GRASS,POISON",GRASS,-74,normal_pool,3
SPECIES_AMOONGUSS,SPECIES_HYDRAPPLE,GRASS,GRASS,76,normal_pool,3
SPECIES_AMPHAROS,SPECIES_LUXRAY,ELECTRIC,FIELD,13,normal_pool,1
SPECIES_AMPHAROS,SPECIES_ZEBSTRIKA,ELECTRIC,FIELD,-13,normal_pool,1
SPECIES_AMPHAROS,SPECIES_JOLTEON,ELECTRIC,FIELD,15,normal_pool,1
SPECIES_AMPHAROS,SPECIES_BOLTUND,ELECTRIC,FIELD,-20,normal_pool,1
SPECIES_AMPHAROS,SPECIES_PAWMOT,ELECTRIC,FIELD,-20,normal_pool,1
SPECIES_AMPHAROS,SPECIES_RAICHU,ELECTRIC,FIELD,-25,normal_pool,1
SPECIES_AMPHAROS,SPECIES_RAICHU_ALOLAN,ELECTRIC,FIELD,-25,normal_pool,1
SPECIES_AMPHAROS,SPECIES_HELIOLISK,ELECTRIC,MONSTER,-29,normal_pool,1
SPECIES_AMPHAROS,SPECIES_MANECTRIC,ELECTRIC,FIELD,-35,normal_pool,1
SPECIES_AMPHAROS,SPECIES_MORPEKO,ELECTRIC,FIELD,-74,normal_pool,3
SPECIES_AMPHAROS,SPECIES_TOGEDEMARU,ELECTRIC,FIELD,-75,normal_pool,3
SPECIES_AMPHAROS,SPECIES_DEDENNE,ELECTRIC,FIELD,-79,normal_pool,3
SPECIES_AMPHAROS,SPECIES_EMOLGA,ELECTRIC,FIELD,-82,normal_pool,3
SPECIES_AMPHAROS,SPECIES_PACHIRISU,ELECTRIC,FIELD,-105,normal_pool,3
SPECIES_ANNIHILAPE,SPECIES_INFERNAPE,FIGHTING,FIELD,-1,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_TYPHLOSION_HISUIAN,GHOST,FIELD,-1,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_BLAZIKEN,FIGHTING,FIELD,-5,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_CHESNAUGHT,FIGHTING,FIELD,-5,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_SKELEDIRGE,GHOST,FIELD,-5,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_EMBOAR,FIGHTING,FIELD,-7,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_LUCARIO,FIGHTING,FIELD,-10,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_MIENSHAO,FIGHTING,FIELD,-25,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_SNEASLER,FIGHTING,FIELD,-25,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_ZOROARK_HISUIAN,GHOST,FIELD,-25,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_SIRFETCHD,FIGHTING,FIELD,-28,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_BEWEAR,FIGHTING,FIELD,-35,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_PANGORO,FIGHTING,FIELD,-40,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_PASSIMIAN,FIGHTING,FIELD,-45,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_PAWMOT,FIGHTING,FIELD,-45,normal_pool,1
SPECIES_ANNIHILAPE,SPECIES_SCRAFTY,FIGHTING,FIELD,-47,normal_pool,2
SPECIES_ANNIHILAPE,SPECIES_HOUNDSTONE,GHOST,FIELD,-47,normal_pool,2
SPECIES_ANNIHILAPE,SPECIES_PRIMEAPE,FIGHTING,FIELD,-80,normal_pool,3
SPECIES_ANNIHILAPE,SPECIES_SNEASEL_HISUIAN,FIGHTING,FIELD,-105,normal_pool,3
