trainer_id,trainer_name,trainer_class,slot,species,level,move1,move2,move3,move4,learned_move_count,used_move_none,tie_broken,seed
66,Todd,TRAINERCLASS_CAMPER,0,SPECIES_CLAUNCHER,14,MOVE_WATER_GUN,MOVE_SPLASH,MOVE_VICE_GRIP,MOVE_FLAIL,4,0,0,42
67,Benny,TRAINERCLASS_BUG_CATCHER,0,SPECIES_CUTIEFLY,7,MOVE_ABSORB,MOVE_FAIRY_WIND,MOVE_STUN_SPORE,MOVE_NONE,3,1,0,42
67,Benny,TRAINERCLASS_BUG_CATCHER,1,SPECIES_KAKUNA,9,MOVE_HARDEN,MOVE_HARDEN,MOVE_NONE,MOVE_NONE,2,1,0,42
67,Benny,TRAINERCLASS_BUG_CATCHER,2,SPECIES_MOTHIM,12,MOVE_PROTECT,MOVE_QUIVER_DANCE,MOVE_BUG_BITE,MOVE_PROTECT,6,0,1,42
68,Al,TRAINERCLASS_BUG_CATCHER,0,SPECIES_VENIPEDE,12,MOVE_POISON_STING,MOVE_ROLLOUT,MOVE_PROTECT,MOVE_POISON_TAIL,5,0,1,42
68,Al,TRAINERCLASS_BUG_CATCHER,1,SPECIES_SPINARAK,12,MOVE_POISON_STING,MOVE_ABSORB,MOVE_INFESTATION,MOVE_SCARY_FACE,5,0,1,42
69,Josh,TRAINERCLASS_BUG_CATCHER,0,SPECIES_DEWPIDER,13,MOVE_INFESTATION,MOVE_BUG_BITE,MOVE_BITE,MOVE_BUBBLE_BEAM,5,0,1,42
70,Samantha,TRAINERCLASS_BEAUTY,0,SPECIES_BIDOOF,16,MOVE_GROWL,MOVE_DEFENSE_CURL,MOVE_ROLLOUT,MOVE_HEADBUTT,5,0,1,42
70,Samantha,TRAINERCLASS_BEAUTY,1,SPECIES_ZIGZAGOON,16,MOVE_TAIL_WHIP,MOVE_COVET,MOVE_HEADBUTT,MOVE_BABY_DOLL_EYES,7,0,0,42
71,Cathy,TRAINERCLASS_LASS,0,SPECIES_SPRITZEE,15,MOVE_ECHOED_VOICE,MOVE_DRAINING_KISS,MOVE_AROMATHERAPY,MOVE_DRAINING_KISS,7,0,0,42
71,Cathy,TRAINERCLASS_LASS,1,SPECIES_CUTIEFLY,15,MOVE_ABSORB,MOVE_FAIRY_WIND,MOVE_STUN_SPORE,MOVE_SWEET_SCENT,4,0,0,42
71,Cathy,TRAINERCLASS_LASS,2,SPECIES_SMEARGLE,15,MOVE_SKETCH,MOVE_NONE,MOVE_NONE,MOVE_NONE,1,1,0,42
72,Bryan,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_NATU,12,MOVE_LEER,MOVE_PECK,MOVE_STORED_POWER,MOVE_TELEPORT,4,0,0,42
72,Bryan,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_TADBULB,14,MOVE_TACKLE,MOVE_MUD_SLAP,MOVE_THUNDER_SHOCK,MOVE_WATER_GUN,4,0,0,42
73,Theo,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_TYMPOLE,17,MOVE_ACID,MOVE_SUPERSONIC,MOVE_MUD_SHOT,MOVE_ROUND,6,0,0,42
73,Theo,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_STARAVIA,15,MOVE_TACKLE,MOVE_QUICK_ATTACK,MOVE_WING_ATTACK,MOVE_DOUBLE_TEAM,5,0,1,42
73,Theo,TRAINERCLASS_BIRD_KEEPER_GS,2,SPECIES_SWABLU,19,MOVE_DISARMING_VOICE,MOVE_MIST,MOVE_FURY_ATTACK,MOVE_ROUND,6,0,0,42
73,Theo,TRAINERCLASS_BIRD_KEEPER_GS,3,SPECIES_SPEAROW,15,MOVE_LEER,MOVE_ASSURANCE,MOVE_FURY_ATTACK,MOVE_AERIAL_ACE,6,0,0,42
73,Theo,TRAINERCLASS_BIRD_KEEPER_GS,4,SPECIES_DODUO,15,MOVE_PECK,MOVE_QUICK_ATTACK,MOVE_FURY_ATTACK,MOVE_PLUCK,5,0,1,42
74,Ivan,TRAINERCLASS_CAMPER,0,SPECIES_NUMEL,10,MOVE_TACKLE,MOVE_GROWL,MOVE_EMBER,MOVE_FOCUS_ENERGY,4,0,0,42
74,Ivan,TRAINERCLASS_CAMPER,1,SPECIES_SWOOBAT,10,MOVE_GUST,MOVE_ATTRACT,MOVE_CONFUSION,MOVE_ENDEAVOR,4,0,0,42
74,Ivan,TRAINERCLASS_CAMPER,2,SPECIES_DELIBIRD,14,MOVE_PRESENT,MOVE_NONE,MOVE_NONE,MOVE_NONE,1,1,0,42
75,Elliot,TRAINERCLASS_CAMPER,0,SPECIES_DELIBIRD,13,MOVE_PRESENT,MOVE_NONE,MOVE_NONE,MOVE_NONE,1,1,0,42
75,Elliot,TRAINERCLASS_CAMPER,1,SPECIES_SLOWPOKE,15,MOVE_WATER_GUN,MOVE_YAWN,MOVE_CONFUSION,MOVE_DISABLE,7,0,0,42
76,Brooke,TRAINERCLASS_PICNICKER,0,SPECIES_SHINX,16,MOVE_THUNDER_SHOCK,MOVE_CHARGE,MOVE_BITE,MOVE_SPARK,6,0,0,42
77,Kim,TRAINERCLASS_PICNICKER,0,SPECIES_HOUNDOUR,15,MOVE_EMBER,MOVE_HOWL,MOVE_SMOG,MOVE_ROAR,5,0,1,42
78,Arnie,TRAINERCLASS_BUG_CATCHER,0,SPECIES_WIMPOD,15,MOVE_STRUGGLE_BUG,MOVE_SAND_ATTACK,MOVE_DEFENSE_CURL,MOVE_NONE,3,1,0,42
79,Ken,TRAINERCLASS_BUG_CATCHER,0,SPECIES_GRIMMSNARL,39,MOVE_SWAGGER,MOVE_SUCKER_PUNCH,MOVE_TORMENT,MOVE_DARK_PULSE,13,0,0,42
79,Ken,TRAINERCLASS_BUG_CATCHER,1,SPECIES_SCYTHER,40,MOVE_FOCUS_ENERGY,MOVE_AGILITY,MOVE_AIR_SLASH,MOVE_X_SCISSOR,12,0,0,42
80,Dirk,TRAINERCLASS_POLICEMAN,0,SPECIES_HOUNDOUR,14,MOVE_EMBER,MOVE_HOWL,MOVE_SMOG,MOVE_ROAR,5,0,1,42
80,Dirk,TRAINERCLASS_POLICEMAN,1,SPECIES_BRAIXEN,14,MOVE_EMBER,MOVE_TAIL_WHIP,MOVE_HOWL,MOVE_FLAME_CHARGE,5,0,1,42
81,Tori & Til,TRAINERCLASS_TWINS,0,SPECIES_SWINUB,16,MOVE_TACKLE,MOVE_POWDER_SNOW,MOVE_FLAIL,MOVE_ICE_SHARD,5,0,1,42
81,Tori & Til,TRAINERCLASS_TWINS,1,SPECIES_MAREEP,16,MOVE_THUNDER_WAVE,MOVE_THUNDER_SHOCK,MOVE_COTTON_SPORE,MOVE_CHARGE,6,0,0,42
82,Toby,TRAINERCLASS_BIRD_KEEPER_GS,0,SPECIES_PIKIPEK,16,MOVE_ECHOED_VOICE,MOVE_ROCK_SMASH,MOVE_SUPERSONIC,MOVE_PLUCK,6,0,0,42
82,Toby,TRAINERCLASS_BIRD_KEEPER_GS,1,SPECIES_TRANQUILL,17,MOVE_LEER,MOVE_GROWL,MOVE_TAUNT,MOVE_AIR_CUTTER,6,0,1,42
82,Toby,TRAINERCLASS_BIRD_KEEPER_GS,2,SPECIES_TRANQUILL,18,MOVE_GROWL,MOVE_LEER,MOVE_TAUNT,MOVE_AIR_CUTTER,6,0,1,42
83,Cindy,TRAINERCLASS_PICNICKER,0,SPECIES_NIDOQUEEN,48,MOVE_FLATTER,MOVE_SUPERPOWER,MOVE_SLUDGE_WAVE,MOVE_TAIL_WHIP,16,0,1,42
84,Barry,TRAINERCLASS_CAMPER,0,SPECIES_SIRFETCHD,48,MOVE_KNOCK_OFF,MOVE_DEFOG,MOVE_BRICK_BREAK,MOVE_SWORDS_DANCE,14,0,0,42
85,Paula,TRAINERCLASS_SWIMMER_F,0,SPECIES_TIRTOUGA,19,MOVE_SMACK_DOWN,MOVE_ANCIENT_POWER,MOVE_BITE,MOVE_WIDE_GUARD,8,0,0,42
85,Paula,TRAINERCLASS_SWIMMER_F,1,SPECIES_SHELLDER,19,MOVE_WITHDRAW,MOVE_ICE_SHARD,MOVE_LEER,MOVE_WHIRLPOOL,6,0,0,42
86,Randall,TRAINERCLASS_SWIMMER_M,0,SPECIES_KRABBY,18,MOVE_HARDEN,MOVE_METAL_CLAW,MOVE_MUD_SHOT,MOVE_PROTECT,6,0,0,42
86,Randall,TRAINERCLASS_SWIMMER_M,1,SPECIES_CRAWDAUNT,20,MOVE_LEER,MOVE_BUBBLE_BEAM,MOVE_KNOCK_OFF,MOVE_DOUBLE_HIT,8,0,1,42
86,Randall,TRAINERCLASS_SWIMMER_M,2,SPECIES_CORPHISH,18,MOVE_LEER,MOVE_TAUNT,MOVE_BUBBLE_BEAM,MOVE_KNOCK_OFF,6,0,0,42
87,Mickey,TRAINERCLASS_SAGE,0,SPECIES_GOLURK,22,MOVE_DEFENSE_CURL,MOVE_SHADOW_PUNCH,MOVE_CURSE,MOVE_NIGHT_SHADE,7,0,1,42
88,Mickey,TRAINERCLASS_SAGE,0,SPECIES_SANDYGAST,16,MOVE_ABSORB,MOVE_ASTONISH,MOVE_SAND_TOMB,MOVE_MEGA_DRAIN,5,0,1,42
88,Mickey,TRAINERCLASS_SAGE,1,SPECIES_PUMPKABOO,16,MOVE_CONFUSE_RAY,MOVE_TRICK_OR_TREAT,MOVE_RAZOR_LEAF,MOVE_LEECH_SEED,7,0,0,42
88,Mickey,TRAINERCLASS_SAGE,2,SPECIES_YAMASK_GALARIAN,16,MOVE_HAZE,MOVE_NIGHT_SHADE,MOVE_DISABLE,MOVE_BRUTAL_SWING,6,0,0,42
88,Mickey,TRAINERCLASS_SAGE,3,SPECIES_GRIMER,16,MOVE_HARDEN,MOVE_MUD_SLAP,MOVE_DISABLE,MOVE_SLUDGE,6,0,0,42
88,Mickey,TRAINERCLASS_SAGE,4,SPECIES_FRILLISH,16,MOVE_POISON_STING,MOVE_NIGHT_SHADE,MOVE_WATER_PULSE,MOVE_RAIN_DANCE,6,0,0,42
89,Grace,TRAINERCLASS_MEDIUM,0,SPECIES_DUSKNOIR,20,MOVE_THUNDER_PUNCH,MOVE_CONFUSE_RAY,MOVE_NIGHT_SHADE,MOVE_PAYBACK,13,0,1,42
89,Grace,TRAINERCLASS_MEDIUM,1,SPECIES_FRIGIBAX,20,MOVE_LEER,MOVE_ICY_WIND,MOVE_DRAGON_BREATH,MOVE_FOCUS_ENERGY,6,0,1,42
90,Kaylee,TRAINERCLASS_SWIMMER_F,0,SPECIES_TOTODILE,18,MOVE_LEER,MOVE_WATER_GUN,MOVE_BITE,MOVE_SCARY_FACE,5,0,1,42
90,Kaylee,TRAINERCLASS_SWIMMER_F,1,SPECIES_GOLDEEN,20,MOVE_SUPERSONIC,MOVE_WATER_PULSE,MOVE_HORN_ATTACK,MOVE_AGILITY,6,0,0,42
90,Kaylee,TRAINERCLASS_SWIMMER_F,2,SPECIES_RELICANTH,20,MOVE_WATER_GUN,MOVE_ANCIENT_POWER,MOVE_YAWN,MOVE_DIVE,6,0,0,42
91,Susie,TRAINERCLASS_SWIMMER_F,0,SPECIES_CLAMPERL,20,MOVE_IRON_DEFENSE,MOVE_WATER_GUN,MOVE_WHIRLPOOL,MOVE_NONE,3,1,0,42
91,Susie,TRAINERCLASS_SWIMMER_F,1,SPECIES_REMORAID,22,MOVE_FOCUS_ENERGY,MOVE_PSYBEAM,MOVE_AURORA_BEAM,MOVE_BUBBLE_BEAM,7,0,0,42
92,Denise,TRAINERCLASS_SWIMMER_F,0,SPECIES_AZUMARILL,22,MOVE_CHARM,MOVE_SLAM,MOVE_BOUNCE,MOVE_AQUA_TAIL,11,0,0,42
93,Kara,TRAINERCLASS_SWIMMER_F,0,SPECIES_SOBBLE,20,MOVE_BIND,MOVE_WATER_PULSE,MOVE_TEARFUL_LOOK,MOVE_SUCKER_PUNCH,7,0,0,42
93,Kara,TRAINERCLASS_SWIMMER_F,1,SPECIES_CRADILY,20,MOVE_CONFUSE_RAY,MOVE_INGRAIN,MOVE_ANCIENT_POWER,MOVE_MEGA_DRAIN,8,0,1,42
94,Wendy,TRAINERCLASS_SWIMMER_F,0,SPECIES_POPPLIO,21,MOVE_BABY_DOLL_EYES,MOVE_ICY_WIND,MOVE_SING,MOVE_BUBBLE_BEAM,9,0,0,42
94,Wendy,TRAINERCLASS_SWIMMER_F,1,SPECIES_SHELLOS,21,MOVE_HARDEN,MOVE_RECOVER,MOVE_WATER_PULSE,MOVE_ANCIENT_POWER,6,0,0,42
95,Charlie,TRAINERCLASS_SWIMMER_M,0,SPECIES_SHELLDER,21,MOVE_ICE_SHARD,MOVE_LEER,MOVE_WHIRLPOOL,MOVE_SUPERSONIC,7,0,0,42
95,Charlie,TRAINERCLASS_SWIMMER_M,1,SPECIES_GOLISOPOD,19,MOVE_ROCK_SMASH,MOVE_FURY_CUTTER,MOVE_MUD_SHOT,MOVE_BUG_BITE,10,0,0,42
95,Charlie,TRAINERCLASS_SWIMMER_M,2,SPECIES_PRIMARINA,19,MOVE_GROWL,MOVE_AQUA_JET,MOVE_BABY_DOLL_EYES,MOVE_ICY_WIND,8,0,1,42
96,George,TRAINERCLASS_SWIMMER_M,0,SPECIES_WIMPOD,16,MOVE_STRUGGLE_BUG,MOVE_SAND_ATTACK,MOVE_DEFENSE_CURL,MOVE_NONE,3,1,0,42
96,George,TRAINERCLASS_SWIMMER_M,1,SPECIES_SOBBLE,17,MOVE_WATER_GUN,MOVE_BIND,MOVE_WATER_PULSE,MOVE_TEARFUL_LOOK,6,0,0,42
96,George,TRAINERCLASS_SWIMMER_M,2,SPECIES_ARCHEN,16,MOVE_WING_ATTACK,MOVE_DRAGON_BREATH,MOVE_ANCIENT_POWER,MOVE_PLUCK,7,0,0,42
96,George,TRAINERCLASS_SWIMMER_M,3,SPECIES_KRABBY,19,MOVE_HARDEN,MOVE_METAL_CLAW,MOVE_MUD_SHOT,MOVE_PROTECT,6,0,0,42
96,George,TRAINERCLASS_SWIMMER_M,4,SPECIES_SEALEO,17,MOVE_ROLLOUT,MOVE_DEFENSE_CURL,MOVE_POWDER_SNOW,MOVE_REST,8,0,1,42
96,George,TRAINERCLASS_SWIMMER_M,5,SPECIES_OMANYTE,19,MOVE_BIND,MOVE_ROLLOUT,MOVE_SAND_ATTACK,MOVE_WATER_GUN,5,0,1,42
97,Berke,TRAINERCLASS_SWIMMER_M,0,SPECIES_WAILORD,23,MOVE_ASTONISH,MOVE_MIST,MOVE_WATER_PULSE,MOVE_HEAVY_SLAM,9,0,1,42
98,Ronald,TRAINERCLASS_SWIMMER_M,0,SPECIES_LANTURN,20,MOVE_WATER_GUN,MOVE_BUBBLE_BEAM,MOVE_CONFUSE_RAY,MOVE_SPARK,11,0,1,42
98,Ronald,TRAINERCLASS_SWIMMER_M,1,SPECIES_MANTINE,20,MOVE_SUPERSONIC,MOVE_WATER_PULSE,MOVE_WIDE_GUARD,MOVE_AGILITY,10,0,1,42
99,Matthew,TRAINERCLASS_SWIMMER_M,0,SPECIES_WIMPOD,23,MOVE_STRUGGLE_BUG,MOVE_SAND_ATTACK,MOVE_DEFENSE_CURL,MOVE_NONE,3,1,0,42
100,Anthony,TRAINERCLASS_HIKER,0,SPECIES_SUDOWOODO,33,MOVE_ROCK_TOMB,MOVE_TEARFUL_LOOK,MOVE_SUCKER_PUNCH,MOVE_ROCK_SLIDE,14,0,0,42
100,Anthony,TRAINERCLASS_HIKER,1,SPECIES_MIENSHAO,32,MOVE_FURY_SWIPES,MOVE_WIDE_GUARD,MOVE_FORCE_PALM,MOVE_U_TURN,9,0,0,42
101,Grunt,TRAINERCLASS_TEAM_ROCKET,0,SPECIES_GLAMEOW,9,MOVE_FAKE_OUT,MOVE_SCRATCH,MOVE_GROWL,MOVE_NONE,3,1,0,42
101,Grunt,TRAINERCLASS_TEAM_ROCKET,1,SPECIES_BIDOOF,9,MOVE_GROWL,MOVE_TACKLE,MOVE_DEFENSE_CURL,MOVE_ROLLOUT,4,0,0,42
102,Gaven,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_HYDRAPPLE,32,MOVE_PROTECT,MOVE_BULLET_SEED,MOVE_SYRUP_BOMB,MOVE_DRAGON_PULSE,12,0,0,42
102,Gaven,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_CLAWITZER,32,MOVE_AQUA_JET,MOVE_SMACK_DOWN,MOVE_HONE_CLAWS,MOVE_WATER_PULSE,11,0,0,42
102,Gaven,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_SIMISEAR,32,MOVE_LEER,MOVE_LICK,MOVE_FURY_SWIPES,MOVE_FLAME_BURST,4,0,0,42
103,Blake,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_DRAMPA,33,MOVE_GLARE,MOVE_SAFEGUARD,MOVE_DRAGON_BREATH,MOVE_EXTRASENSORY,8,0,0,42
103,Blake,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_KRABBY,31,MOVE_PROTECT,MOVE_BUBBLE_BEAM,MOVE_STOMP,MOVE_FLAIL,9,0,0,42
103,Blake,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_AZUMARILL,31,MOVE_BOUNCE,MOVE_AQUA_TAIL,MOVE_PLAY_ROUGH,MOVE_AQUA_RING,13,0,0,42
104,Brian,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_FARFETCHD_GALARIAN,35,MOVE_BRUTAL_SWING,MOVE_DETECT,MOVE_KNOCK_OFF,MOVE_DEFOG,9,0,0,42
105,Mickey,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_SPRITZEE,10,MOVE_SWEET_SCENT,MOVE_SWEET_KISS,MOVE_ECHOED_VOICE,MOVE_DRAINING_KISS,5,0,1,42
105,Mickey,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_NIDORAN_F,10,MOVE_GROWL,MOVE_POISON_STING,MOVE_SCRATCH,MOVE_TAIL_WHIP,4,0,0,42
105,Mickey,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_SWANNA,10,MOVE_WING_ATTACK,MOVE_WATER_GUN,MOVE_DEFOG,MOVE_NONE,3,1,0,42
106,Mickey,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_PARAS,10,MOVE_SCRATCH,MOVE_POISON_POWDER,MOVE_STUN_SPORE,MOVE_NONE,3,1,0,42
106,Mickey,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_NIDORAN_F,10,MOVE_GROWL,MOVE_POISON_STING,MOVE_SCRATCH,MOVE_TAIL_WHIP,4,0,0,42
106,Mickey,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_SEALEO,10,MOVE_DEFENSE_CURL,MOVE_GROWL,MOVE_ROLLOUT,MOVE_SWAGGER,6,0,1,42
107,Mickey,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_DOLLIV,10,MOVE_TACKLE,MOVE_ABSORB,MOVE_GROWTH,MOVE_RAZOR_LEAF,5,0,1,42
107,Mickey,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_BULBASAUR,10,MOVE_GROWL,MOVE_VINE_WHIP,MOVE_GROWTH,MOVE_LEECH_SEED,5,0,1,42
107,Mickey,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_SOBBLE,10,MOVE_POUND,MOVE_GROWL,MOVE_WATER_GUN,MOVE_BIND,4,0,0,42
108,Ryan,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_GOLBAT,25,MOVE_SCREECH,MOVE_SUPERSONIC,MOVE_POISON_FANG,MOVE_QUICK_GUARD,7,0,1,42
108,Ryan,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_ELECTABUZZ,27,MOVE_SWIFT,MOVE_SHOCK_WAVE,MOVE_THUNDER_WAVE,MOVE_SCREECH,8,0,0,42
109,Alton,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_LILLIGANT,24,MOVE_ENERGY_BALL,MOVE_SYNTHESIS,MOVE_ABSORB,MOVE_MAGICAL_LEAF,20,0,1,42
109,Alton,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_MAROWAK_ALOLAN_LARGE,24,MOVE_HEADBUTT,MOVE_RETALIATE,MOVE_FLING,MOVE_STOMPING_TANTRUM,8,0,0,42
109,Alton,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_QUAGSIRE,24,MOVE_MIST,MOVE_HAZE,MOVE_SLAM,MOVE_YAWN,8,0,0,42
110,Paulo,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_VIBRAVA,35,MOVE_DRAGON_TAIL,MOVE_SCREECH,MOVE_BUG_BUZZ,MOVE_SANDSTORM,10,0,0,42
110,Paulo,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_ARAQUANID,35,MOVE_AQUA_RING,MOVE_HEADBUTT,MOVE_CRUNCH,MOVE_SOAK,10,0,0,42
110,Paulo,TRAINERCLASS_ACE_TRAINER_M,2,SPECIES_TRAPINCH,35,MOVE_BULLDOZE,MOVE_DIG,MOVE_CRUNCH,MOVE_SANDSTORM,9,0,0,42
111,Mike,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_TYRANTRUM,38,MOVE_STOMP,MOVE_ROCK_SLIDE,MOVE_CRUNCH,MOVE_DRAGON_CLAW,11,0,0,42
112,Cody,TRAINERCLASS_ACE_TRAINER_M,0,SPECIES_BUIZEL,35,MOVE_AQUA_JET,MOVE_DOUBLE_HIT,MOVE_WHIRLPOOL,MOVE_LIQUIDATION,11,0,0,42
112,Cody,TRAINERCLASS_ACE_TRAINER_M,1,SPECIES_MASQUERAIN,37,MOVE_SCARY_FACE,MOVE_AIR_CUTTER,MOVE_STUN_SPORE,MOVE_AIR_SLASH,10,0,0,42
113,Jamie,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_DARMANITAN,36,MOVE_HEADBUTT,MOVE_FIRE_PUNCH,MOVE_ICE_PUNCH,MOVE_UPROAR,18,0,0,42
113,Jamie,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_SHINX,31,MOVE_SPARK,MOVE_ROAR,MOVE_VOLT_SWITCH,MOVE_SCARY_FACE,9,0,0,42
114,Reena,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_FUECOCO,36,MOVE_ROAR,MOVE_FLAMETHROWER,MOVE_HYPER_VOICE,MOVE_FIRE_BLAST,12,0,0,42
114,Reena,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_NIDORINA,33,MOVE_POISON_STING,MOVE_FURY_SWIPES,MOVE_TOXIC_SPIKES,MOVE_DOUBLE_KICK,7,0,1,42
114,Reena,TRAINERCLASS_ACE_TRAINER_F,2,SPECIES_PALPITOAD,36,MOVE_ROUND,MOVE_BUBBLE_BEAM,MOVE_FLAIL,MOVE_UPROAR,9,0,0,42
115,Megan,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_SEEDOT,32,MOVE_HEADBUTT,MOVE_SUNNY_DAY,MOVE_SYNTHESIS,MOVE_SUCKER_PUNCH,12,0,0,42
115,Megan,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_SNOVER,32,MOVE_ICE_SHARD,MOVE_RAZOR_LEAF,MOVE_ICY_WIND,MOVE_SWAGGER,8,0,0,42
115,Megan,TRAINERCLASS_ACE_TRAINER_F,2,SPECIES_TSAREENA,32,MOVE_POWER_WHIP,MOVE_SWEET_SCENT,MOVE_MAGICAL_LEAF,MOVE_STOMP,11,0,1,42
116,Lois,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_ELECTRIKE,25,MOVE_QUICK_ATTACK,MOVE_SHOCK_WAVE,MOVE_BITE,MOVE_THUNDER_FANG,8,0,0,42
116,Lois,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_DONPHAN,25,MOVE_ROLLOUT,MOVE_ASSURANCE,MOVE_KNOCK_OFF,MOVE_SLAM,12,0,0,42
117,Lola,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_NOIBAT,35,MOVE_BITE,MOVE_AIR_CUTTER,MOVE_WHIRLWIND,MOVE_SUPER_FANG,10,0,0,42
117,Lola,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_DRAGONAIR,37,MOVE_DRAGON_TAIL,MOVE_AGILITY,MOVE_SLAM,MOVE_AQUA_TAIL,8,0,0,42
118,Kate,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_WINGULL,26,MOVE_SUPERSONIC,MOVE_WING_ATTACK,MOVE_WATER_PULSE,MOVE_AGILITY,7,0,0,42
118,Kate,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_GOLISOPOD,28,MOVE_BUG_BITE,MOVE_IRON_DEFENSE,MOVE_SUCKER_PUNCH,MOVE_SLASH,13,0,0,42
119,Fran,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_DECIDUEYE_HISUIAN,38,MOVE_SYNTHESIS,MOVE_PLUCK,MOVE_BULK_UP,MOVE_SUCKER_PUNCH,13,0,0,42
120,Irene,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_GOLDEEN,22,MOVE_SUPERSONIC,MOVE_WATER_PULSE,MOVE_HORN_ATTACK,MOVE_AGILITY,6,0,0,42
120,Irene,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_OCTILLERY,24,MOVE_PSYBEAM,MOVE_AURORA_BEAM,MOVE_BUBBLE_BEAM,MOVE_LOCK_ON,13,0,0,42
121,Kelly,TRAINERCLASS_ACE_TRAINER_F,0,SPECIES_CHINCHOU,27,MOVE_BUBBLE_BEAM,MOVE_CONFUSE_RAY,MOVE_SPARK,MOVE_CHARGE,8,0,0,42
121,Kelly,TRAINERCLASS_ACE_TRAINER_F,1,SPECIES_DREDNAW,24,MOVE_CRUNCH,MOVE_RAZOR_SHELL,MOVE_WATER_GUN,MOVE_HEADBUTT,9,0,1,42
121,Kelly,TRAINERCLASS_ACE_TRAINER_F,2,SPECIES_ARAQUANID,24,MOVE_INFESTATION,MOVE_BUBBLE_BEAM,MOVE_AQUA_RING,MOVE_HEADBUTT,8,0,1,42
122,Marvin,TRAINERCLASS_FISHERMAN,0,SPECIES_MAGIKARP,10,MOVE_SPLASH,MOVE_NONE,MOVE_NONE,MOVE_NONE,1,1,0,42
122,Marvin,TRAINERCLASS_FISHERMAN,1,SPECIES_MANTINE,20,MOVE_SUPERSONIC,MOVE_WATER_PULSE,MOVE_WIDE_GUARD,MOVE_AGILITY,10,0,1,42
122,Marvin,TRAINERCLASS_FISHERMAN,2,SPECIES_MAGIKARP,15,MOVE_SPLASH,MOVE_TACKLE,MOVE_NONE,MOVE_NONE,2,1,0,42
123,Tully,TRAINERCLASS_FISHERMAN,0,SPECIES_VELUZA,19,MOVE_AQUA_JET,MOVE_PLUCK,MOVE_WATER_PULSE,MOVE_FOCUS_ENERGY,5,0,1,42
124,Wilton,TRAINERCLASS_FISHERMAN,0,SPECIES_LUVDISC,26,MOVE_WATER_PULSE,MOVE_ATTRACT,MOVE_DRAINING_KISS,MOVE_FLAIL,9,0,0,42
124,Wilton,TRAINERCLASS_FISHERMAN,1,SPECIES_BARBOACH,26,MOVE_SNORE,MOVE_WATER_PULSE,MOVE_AMNESIA,MOVE_AQUA_TAIL,7,0,1,42
124,Wilton,TRAINERCLASS_FISHERMAN,2,SPECIES_BASCULIN_BLUE_STRIPED,28,MOVE_BITE,MOVE_SCARY_FACE,MOVE_HEADBUTT,MOVE_SOAK,9,0,0,42
125,Edgar,TRAINERCLASS_FISHERMAN,0,SPECIES_PALPITOAD,28,MOVE_MUD_SHOT,MOVE_ROUND,MOVE_BUBBLE_BEAM,MOVE_FLAIL,8,0,0,42
